,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Alexandre Lacazette,9.0,fr FRA,FW,29-247,89,0,0,0,2,2,0,0,0,0,0,0,0,2,0,4,0.0
1,Eddie Nketiah,30.0,eng ENG,FW,21-245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Gabriel Martinelli,35.0,br BRA,LW,19-226,45,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,100.0
3,Willian,12.0,br BRA,LW,32-174,45,0,0,0,0,3,0,4,2,2,0,0,0,2,1,0,100.0
4,Nicolas Pépé,19.0,ci CIV,RW,25-246,90,0,0,0,0,4,0,3,2,1,0,0,0,5,1,4,20.0
5,Emile Smith Rowe,32.0,eng ENG,AM,20-186,82,0,0,0,1,0,0,0,1,0,0,0,0,6,0,1,0.0
6,Martin Ødegaard,11.0,no NOR,AM,22-044,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Granit Xhaka,34.0,ch SUI,DM,28-125,90,0,0,0,1,3,0,0,0,0,0,0,0,9,1,0,100.0
8,Thomas Partey,18.0,gh GHA,DM,27-231,90,0,0,0,1,1,0,0,1,0,0,0,0,6,2,0,100.0
9,Cédric Soares,17.0,pt POR,LB,29-152,90,1,0,0,1,1,0,4,1,0,0,0,0,5,0,1,0.0
10,David Luiz,23.0,br BRA,CB,33-283,90,0,0,0,1,0,0,0,1,1,0,0,0,4,2,0,100.0
11,Rob Holding,16.0,eng ENG,CB,25-132,90,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,100.0
12,Héctor Bellerín,2.0,es ESP,RB,25-317,90,0,0,0,0,1,0,1,3,2,0,0,0,5,0,2,0.0
13,Bernd Leno,1.0,de GER,GK,28-332,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,9,16,0,12,13,7,0,0,0,54,10,12,45.5
