,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-278,89,0,0,0,0,2,1,1,0,36,0,1,1,0.2,0.2,0.0,2,1,16,24,66.7,2,22,2,2,1
1,Cenk Tosun,14.0,tr TUR,FW,29-195,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
2,Richarlison,7.0,br BRA,LW,23-223,89,0,0,0,0,0,0,0,0,43,1,1,0,0.0,0.0,0.0,1,0,22,36,61.1,3,27,3,5,2
3,Jonjoe Kenny,2.0,eng ENG,LW,23-279,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
4,Alex Iwobi,17.0,ng NGA,RW,24-230,82,0,0,0,0,2,0,0,0,40,0,0,0,0.0,0.0,0.2,3,0,22,32,68.8,3,27,5,1,0
5,Séamus Coleman,23.0,ie IRL,RW,32-069,8,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
6,Gylfi Sigurðsson,10.0,is ISL,AM,31-102,90,0,1,0,0,2,0,0,0,47,1,1,1,0.2,0.2,0.2,3,1,34,39,87.2,4,23,2,3,3
7,Tom Davies,26.0,eng ENG,DM,22-172,90,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,3,0,24,29,82.8,1,19,1,0,0
8,Abdoulaye Doucouré,16.0,ml MLI,DM,27-353,90,0,0,0,0,0,0,0,0,38,1,0,1,0.0,0.0,0.0,0,0,28,33,84.8,3,17,0,1,1
9,Ben Godfrey,22.0,eng ENG,LB,22-339,90,0,0,0,0,0,0,0,0,55,2,4,0,0.0,0.0,0.0,0,0,40,45,88.9,3,21,1,0,0
10,Michael Keane,5.0,eng ENG,CB,27-343,90,0,0,0,0,1,0,0,0,63,2,0,1,0.0,0.0,0.0,1,0,46,52,88.5,0,38,1,0,0
11,Yerry Mina,13.0,co COL,CB,26-087,90,1,0,0,0,1,1,0,0,68,2,1,2,0.1,0.1,0.0,0,0,57,60,95.0,1,45,0,0,0
12,Mason Holgate,4.0,eng ENG,RB,24-058,90,0,0,0,0,1,0,0,0,62,1,2,1,0.1,0.1,0.0,2,0,43,52,82.7,0,35,1,0,0
13,Jordan Pickford,1.0,eng ENG,GK,26-287,90,0,0,0,0,0,0,0,0,37,0,1,0,0.0,0.0,0.0,0,0,15,34,44.1,0,13,0,0,0
14,14 Players,,,,,990,1,1,0,0,9,2,1,0,528,12,11,8,0.6,0.6,0.4,15,2,347,439,79.0,20,290,16,12,7
