,num,joueur
0,,Jussi Jääskeläinen
1,,Chris Eagles
2,,Paul Robinson
3,,Dedryck Boyata
4,,Gary Cahill
5,,Zat Knight
6,,Kevin Davies
7,,Ivan Klasnić
8,,Nigel Reo-Coker
9,,Martin Petrov
10,,Mark Davies
