,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-251,90,18,15,3,0,0,0,0,0,0,0,0,0,13,0,0
1,Adam Idah,35.0,ie IRL,FW,20-297,68,13,13,0,0,0,0,1,0,0,0,0,0,8,0,2
2,Josh Sargent,24.0,us USA,FW,21-288,22,6,4,2,0,0,0,0,1,0,0,0,0,5,0,0
3,Kenny McLean,23.0,sct SCO,CM,29-331,90,55,52,1,0,0,0,2,1,0,0,0,0,46,2,1
4,Billy Gilmour,8.0,sct SCO,CM,20-177,80,74,69,5,2,0,1,3,0,3,1,2,0,66,0,0
5,Jakob Sørensen,19.0,dk DEN,CM,23-277,10,12,11,1,0,0,0,2,0,1,0,1,0,9,0,1
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-194,71,35,35,0,0,0,0,1,0,0,0,0,0,30,0,1
7,Kieran Dowell,10.0,eng ENG,CM,24-056,19,11,11,0,0,1,0,0,0,0,0,0,0,8,0,0
8,Brandon Williams,21.0,eng ENG,LB,21-093,90,79,66,12,2,0,0,2,10,0,0,0,0,69,1,0
9,Ben Gibson,4.0,eng ENG,CB,28-324,90,108,105,3,2,0,1,0,1,0,0,0,0,95,0,0
10,Grant Hanley,5.0,sct SCO,CB,30-015,90,106,103,3,3,0,0,0,0,0,0,0,0,99,0,0
11,Andrew Omobamidele,44.0,ie IRL,CB,19-165,90,99,94,5,3,0,1,0,2,0,0,0,0,92,0,0
12,Max Aarons,2.0,eng ENG,RB,21-335,90,57,51,5,0,0,0,5,5,0,0,0,0,44,1,2
13,Tim Krul,1.0,nl NED,GK,33-246,90,41,32,9,1,0,0,0,0,0,0,0,0,35,0,0
14,14 Players,,,,,990,714,661,49,13,1,3,16,20,4,1,3,0,619,4,7
