,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Raúl Jiménez,9.0,mx MEX,FW,31-115,90,0,0,0,0,0,0,0,,0,4,0,4,0,0,2,0
1,Pedro Neto,7.0,pt POR,LW,22-172,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Hwang Hee-chan,11.0,kr KOR,LW,26-214,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Gonçalo Guedes,17.0,pt POR,RW,25-272,82,2,2,2,0,0,2,3,66.7,1,3,0,3,0,2,0,0
4,Daniel Podence,10.0,pt POR,RW,26-311,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,João Moutinho,28.0,pt POR,LM,35-354,89,5,3,3,2,0,3,4,75.0,1,2,1,1,1,6,0,0
6,Leander Dendoncker,32.0,be BEL,LM,27-135,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Rúben Neves,8.0,pt POR,CM,25-168,90,6,1,2,2,2,5,8,62.5,3,4,3,1,0,6,6,0
8,Matheus Nunes,27.0,pt POR,RM,24-001,90,2,0,1,0,1,0,2,0.0,2,3,0,3,0,2,2,0
9,Jonny Castro,19.0,es ESP,LB,28-178,90,3,1,3,0,0,2,2,100.0,0,1,0,1,0,3,4,0
10,Max Kilman,23.0,eng ENG,CB,25-097,90,0,0,0,0,0,0,1,0.0,1,4,3,1,1,1,8,0
11,Nathan Collins,4.0,ie IRL,CB,21-120,90,1,0,1,0,0,0,1,0.0,1,2,2,0,2,3,7,0
12,Nélson Semedo,22.0,pt POR,RB,28-285,90,3,3,3,0,0,3,3,100.0,0,3,2,1,0,3,8,0
13,José Sá,1.0,pt POR,GK,29-223,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,22,10,15,4,3,15,25,60.0,10,26,11,15,4,26,37,0
