,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Mykhailo Mudryk,15.0,ua UKR,"FW,LW",22-065,81,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0
1,Carney Chukwuemeka,30.0,eng ENG,LW,19-142,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,João Félix,11.0,pt POR,LW,23-121,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
3,Conor Gallagher,23.0,eng ENG,"CM,AM",23-033,45,2,1,2,0,0,0,0,,0,7,2,5,2,4,1,0
4,Kai Havertz,29.0,de GER,"FW,RW",23-273,90,3,2,1,2,0,0,1,0.0,1,2,0,2,0,3,0,0
5,Ben Chilwell,21.0,eng ENG,"LM,WB",26-080,71,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
6,Christian Pulisic,10.0,us USA,RW,24-174,19,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
7,Mateo Kovačić,8.0,hr CRO,"CM,DM",28-309,90,1,1,1,0,0,0,3,0.0,3,0,0,0,1,2,2,0
8,Enzo Fernández,5.0,ar ARG,"CM,DM",22-053,90,4,2,3,1,0,2,7,28.6,5,3,0,3,0,4,1,0
9,Ruben Loftus-Cheek,12.0,eng ENG,"RM,WB",27-047,72,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0
10,Trevoh Chalobah,14.0,eng ENG,RB,23-249,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
11,Marc Cucurella,32.0,es ESP,"CB,LB",24-232,90,7,6,3,3,1,4,11,36.4,7,3,2,1,2,9,4,0
12,Kalidou Koulibaly,26.0,sn SEN,CB,31-264,90,3,1,3,0,0,2,2,100.0,0,2,1,1,1,4,5,0
13,Wesley Fofana,33.0,fr FRA,CB,22-084,85,2,1,2,0,0,0,0,,0,3,2,1,1,3,2,0
14,Benoît Badiashile,4.0,fr FRA,CB,21-350,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,Kepa Arrizabalaga,1.0,es ESP,GK,28-159,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
16,16 Players,,,,,990,24,14,15,8,1,10,28,35.7,18,24,7,17,9,33,18,1
