,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Oliver McBurnie,9.0,sct SCO,FW,24-303,76,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,4,0
1,John Egan,12.0,ie IRL,CB,28-165,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2,David McGoldrick,17.0,ie IRL,"FW,AM",33-125,90,2,2,0,0,2,0,0,,0,0,0,0,0,2,0,0
3,John Fleck,4.0,sct SCO,CM,29-222,90,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
4,Oliver Norwood,16.0,nir NIR,CM,29-356,64,1,0,0,1,0,1,1,100.0,0,1,0,1,2,3,2,0
5,Oliver Burke,14.0,sct SCO,"FW,CM,WB",23-361,26,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
6,John Lundstram,7.0,eng ENG,CM,27-044,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,3,0
7,Ben Osborn,23.0,eng ENG,WB,26-241,90,3,2,1,2,0,1,4,25.0,3,1,0,1,1,4,1,0
8,Jayden Bogle,20.0,eng ENG,WB,20-250,72,3,1,2,0,1,1,1,100.0,0,4,1,3,0,3,3,0
9,Rhian Brewster,24.0,eng ENG,FW,21-002,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Enda Stevens,3.0,ie IRL,CB,30-268,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,5,0
11,Phil Jagielka,15.0,eng ENG,CB,38-229,90,0,0,0,0,0,0,1,0.0,1,4,2,2,5,5,2,1
12,George Baldock,2.0,gr GRE,CB,28-025,44,1,1,1,0,0,0,1,0.0,1,2,1,1,0,1,2,0
13,Ethan Ampadu,22.0,wls WAL,"CB,WB",20-201,46,3,2,3,0,0,0,0,,0,1,1,0,2,5,1,1
14,Aaron Ramsdale,1.0,eng ENG,GK,22-324,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,17,9,9,5,3,7,16,43.8,9,15,6,9,11,28,23,2
