,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Rodrigo,19.0,es ESP,FW,31-304,90,12,19,63.2,164,27,9,11,81.8,2,4,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
1,Crysencio Summerville,10.0,nl NED,LW,21-066,62,21,28,75.0,247,53,11,15,73.3,5,6,83.3,1,1,100.0,1,0.4,0.0,1,1,0,0,3
2,Mateusz Klich,43.0,pl POL,"LW,RW",32-205,28,9,12,75.0,91,31,7,9,77.8,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,2
3,Brenden Aaronson,7.0,us USA,RW,22-074,62,11,19,57.9,129,29,6,10,60.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2
4,Jack Harrison,11.0,eng ENG,"RW,LW",26-045,28,16,21,76.2,250,107,7,7,100.0,5,6,83.3,2,4,50.0,1,0.2,0.4,2,2,1,0,2
5,Degnand Gnonto,29.0,it ITA,AM,19-060,89,22,36,61.1,232,56,13,17,76.5,3,6,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
6,Joe Gelhardt,30.0,eng ENG,AM,20-245,1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Tyler Adams,12.0,us USA,DM,23-324,90,58,62,93.5,804,166,38,39,97.4,13,15,86.7,4,4,100.0,0,0.1,0.1,3,3,2,0,7
8,Marc Roca,8.0,es ESP,DM,26-039,77,35,44,79.5,592,199,18,20,90.0,16,20,80.0,1,4,25.0,0,0.2,0.5,2,2,1,0,5
9,Sam Greenwood,42.0,eng ENG,DM,20-343,13,5,12,41.7,79,36,4,5,80.0,0,4,0.0,1,3,33.3,0,0.2,0.1,1,1,0,0,1
10,Pascal Struijk,21.0,nl NED,LB,23-146,90,68,82,82.9,884,364,41,44,93.2,23,27,85.2,1,2,50.0,0,0.0,0.0,0,1,2,1,3
11,Liam Cooper,6.0,sct SCO,CB,31-127,90,41,47,87.2,680,196,16,16,100.0,19,23,82.6,3,5,60.0,0,0.1,0.1,1,0,0,0,0
12,Robin Koch,5.0,de GER,CB,26-171,90,43,51,84.3,751,461,17,21,81.0,21,23,91.3,3,4,75.0,0,0.0,0.0,0,2,0,0,4
13,Luke Ayling,2.0,eng ENG,RB,31-132,90,44,58,75.9,660,285,27,29,93.1,12,16,75.0,4,8,50.0,0,0.1,0.1,1,5,1,1,5
14,Illan Meslier,1.0,fr FRA,GK,22-308,90,27,39,69.2,744,474,6,7,85.7,11,11,100.0,10,21,47.6,0,0.0,0.0,0,1,0,0,0
15,15 Players,,,,,990,412,531,77.6,6307,2484,220,250,88.0,134,167,80.2,32,60,53.3,2,1.2,1.3,11,21,7,2,36
