,num,joueur
0,7,Andy Carroll
1,8,Jonjo Shelvey
2,10,Allan Saint-Maximin
3,13,Callum Wilson
4,14,Isaac Hayden
5,15,Jamal Lewis
6,16,Jeff Hendrick
7,18,Federico Fernández
8,19,Javier Manquillo
9,,
10,29,Mark Gillespie
