,num,joueur
0,,Paul Robinson
1,,Mauro Formica
2,,Grant Hanley
3,,Jason Lowe
4,,Morten Gamst Pedersen
5,,Steven Nzonzi
6,,Bradley Orr
7,,Scott Dann
8,,Junior Hoilett
9,,Martin Olsson
10,,Yakubu Aiyegbeni
