,num,joueur
0,,Ben Watson
1,,Maynor Figueroa
2,,Antolín Alcaraz
3,,Mohamed Diamé
4,,James McCarthy
5,,Gary Caldwell
6,,Charles N'Zogbia
7,,Steve Gohouri
8,,Hugo Rodallega
9,,
10,,Mike Pollitt
