,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ivan Toney,17.0,eng ENG,FW,25-228,90,29,0,1,19,9,3,29,1,0,0.0,1,100.0,9,40,26,1,1,0,6,0,23,2
1,Marcus Forss,9.0,fi FIN,FW,22-134,90,25,0,1,15,9,3,25,1,0,0.0,1,100.0,8,42,11,1,0,0,4,0,14,3
2,Mathias Jensen,8.0,dk DEN,CM,25-302,67,36,0,3,21,12,1,36,1,0,0.0,1,100.0,14,49,9,0,1,0,0,0,25,1
3,Vitaly Janelt,27.0,de GER,CM,23-173,23,14,0,1,6,7,0,14,0,0,,0,,9,34,12,0,2,0,1,0,10,2
4,Christian Nørgaard,6.0,dk DEN,CM,27-234,90,81,6,27,49,7,1,81,1,0,0.0,1,100.0,34,145,75,0,0,0,1,0,52,4
5,Frank Onyeka,15.0,ng NGA,CM,23-302,57,35,0,2,23,11,0,35,1,1,100.0,0,0.0,22,101,37,0,0,0,1,0,25,7
6,Saman Ghoddos,14.0,ir IRN,CM,28-054,33,19,1,5,4,11,1,19,1,1,100.0,0,0.0,9,64,50,2,2,0,0,0,11,2
7,Rico Henry,3.0,eng ENG,WB,24-114,90,53,1,18,27,8,1,53,0,0,,0,,26,81,30,1,0,0,0,1,34,6
8,Sergi Canós,7.0,es ESP,WB,24-270,76,64,0,11,40,13,1,64,0,0,,0,,33,269,187,4,1,0,1,2,38,3
9,Mads Roerslev,30.0,dk DEN,WB,22-128,14,10,0,2,1,7,0,10,1,0,0.0,1,100.0,7,26,15,0,1,0,0,0,7,3
10,Ethan Pinnock,5.0,jm JAM,CB,28-154,90,89,10,47,41,1,0,89,0,0,,0,,45,304,260,2,0,0,2,0,53,0
11,Pontus Jansson,18.0,se SWE,CB,30-259,90,70,14,48,21,1,1,70,0,0,,0,,43,231,163,0,0,0,0,0,45,0
12,Mathias Jørgensen,22.0,dk DEN,CB,31-190,90,97,3,39,43,15,1,97,0,0,,0,,36,113,76,0,2,0,0,0,56,0
13,Álvaro Fernández,40.0,es ESP,GK,23-200,90,50,40,50,0,0,0,50,0,0,,0,,31,137,57,0,0,0,0,0,25,0
14,14 Players,,,,,990,672,75,255,310,111,13,672,7,2,28.6,5,71.4,326,1636,1008,11,10,0,16,3,418,33
