,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Troy Deeney,9.0,eng ENG,FW,30-225,90,1,0,0,3,2,0,1,1,0,0,0,0,2,5,14,26.3
1,Gerard Deulofeu,7.0,es ESP,"FW,AM",24-333,80,0,0,0,1,0,0,1,1,0,0,0,0,5,1,3,25.0
2,Tom Cleverley,8.0,eng ENG,AM,29-181,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3,Ken Sema,12.0,se SWE,AM,25-132,45,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,25.0
4,Andre Gray,18.0,jm JAM,FW,27-228,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0.0
5,Will Hughes,19.0,eng ENG,AM,23-298,89,0,0,0,2,3,0,3,0,1,0,0,0,8,0,4,0.0
6,Nathaniel Chalobah,14.0,eng ENG,AM,24-059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
7,Étienne Capoue,29.0,fr FRA,DM,30-213,90,0,0,0,3,0,0,2,5,1,0,0,0,5,3,3,50.0
8,Abdoulaye Doucouré,16.0,ml MLI,DM,26-039,90,0,0,0,3,2,0,0,1,2,0,0,0,7,0,2,0.0
9,José Holebas,25.0,gr GRE,LB,34-227,90,1,0,0,2,0,0,8,1,3,0,0,0,7,4,2,66.7
10,Craig Cathcart,15.0,nir NIR,CB,30-003,90,0,0,0,1,1,0,0,0,1,0,0,0,4,4,6,40.0
11,Adrian Mariappa,6.0,jm JAM,CB,32-129,90,0,0,0,1,1,0,0,1,4,0,0,0,4,1,0,100.0
12,Daryl Janmaat,2.0,nl NED,RB,29-202,90,0,0,0,1,0,0,3,2,1,0,0,0,2,2,1,66.7
13,Ben Foster,26.0,eng ENG,GK,35-312,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,2,0,0,21,9,0,19,12,14,0,0,0,51,21,42,33.3
