,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Troy Deeney,9.0,eng ENG,FW,30-225,90,18,30,60.0,168,92,12,19,63.2,3,6,50.0,0,0,,0,0.6,0.3,1,0,1,0,4
1,Gerard Deulofeu,7.0,es ESP,"FW,AM",24-333,80,20,34,58.8,202,36,13,18,72.2,3,4,75.0,0,1,0.0,0,0.0,0.0,0,2,1,0,1
2,Tom Cleverley,8.0,eng ENG,AM,29-181,10,3,3,100.0,58,25,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,1,0,0,1
3,Ken Sema,12.0,se SWE,AM,25-132,45,10,14,71.4,109,46,6,7,85.7,3,4,75.0,0,0,,0,0.0,0.0,0,0,1,0,1
4,Andre Gray,18.0,jm JAM,FW,27-228,45,7,9,77.8,40,14,4,4,100.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0
5,Will Hughes,19.0,eng ENG,AM,23-298,89,25,34,73.5,347,90,12,15,80.0,11,13,84.6,0,3,0.0,1,0.4,0.6,1,3,0,0,4
6,Nathaniel Chalobah,14.0,eng ENG,AM,24-059,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
7,Étienne Capoue,29.0,fr FRA,DM,30-213,90,18,27,66.7,354,126,8,9,88.9,8,13,61.5,2,5,40.0,0,0.0,0.0,0,1,0,0,2
8,Abdoulaye Doucouré,16.0,ml MLI,DM,26-039,90,33,40,82.5,408,85,25,26,96.2,7,9,77.8,0,2,0.0,0,0.0,0.0,1,4,1,0,4
9,José Holebas,25.0,gr GRE,LB,34-227,90,31,59,52.5,505,321,20,23,87.0,7,14,50.0,4,20,20.0,0,0.1,0.0,1,0,0,0,1
10,Craig Cathcart,15.0,nir NIR,CB,30-003,90,16,28,57.1,265,158,7,7,100.0,6,9,66.7,2,10,20.0,0,0.0,0.0,0,2,2,0,4
11,Adrian Mariappa,6.0,jm JAM,CB,32-129,90,17,24,70.8,324,89,5,7,71.4,11,12,91.7,1,5,20.0,0,0.0,0.0,0,1,0,0,2
12,Daryl Janmaat,2.0,nl NED,RB,29-202,90,22,36,61.1,359,161,14,17,82.4,5,13,38.5,3,6,50.0,0,0.0,0.1,0,3,1,1,2
13,Ben Foster,26.0,eng ENG,GK,35-312,90,15,34,44.1,697,637,1,1,100.0,1,1,100.0,13,32,40.6,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,235,372,63.2,3836,1880,129,155,83.2,65,98,66.3,26,85,30.6,1,1.2,1.2,5,18,7,1,26
