,num,joueur
0,,Ben Foster
1,,James Morrison
2,,Jonas Olsson
3,,Romelu Lukaku
4,,Liam Ridgewell
5,,Billy Jones
6,,Gareth McAuley
7,,Peter Odemwingie
8,,Claudio Yacob
9,,Chris Brunt
10,,Graham Dorrans
