,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Willian José,12.0,br BRA,FW,29-068,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Daniel Podence,10.0,pt POR,AM,25-101,67,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
2,Vitinha,20.0,pt POR,"CM,AM",20-352,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Pedro Neto,7.0,pt POR,AM,20-327,90,1,0,0,1,0,0,0,,0,2,0,2,1,2,1,0
4,João Moutinho,28.0,pt POR,CM,34-144,77,3,3,0,3,0,2,6,33.3,4,0,0,0,1,4,0,0
5,Fábio Silva,17.0,pt POR,AM,18-195,13,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Leander Dendoncker,32.0,be BEL,CM,25-290,90,2,1,1,1,0,1,1,100.0,0,3,2,1,1,3,0,0
7,Nélson Semedo,22.0,pt POR,WB,27-075,90,4,1,3,1,0,1,4,25.0,3,1,0,1,0,4,2,0
8,Ki-Jana Hoever,2.0,nl NED,WB,19-012,62,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0
9,Adama Traoré,37.0,es ESP,WB,25-005,28,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
10,Max Kilman,49.0,eng ENG,CB,23-252,90,6,3,2,2,2,0,1,0.0,1,2,0,2,1,7,1,0
11,Conor Coady,16.0,eng ENG,CB,27-340,90,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
12,Willy Boly,15.0,ci CIV,CB,29-362,90,4,4,4,0,0,1,1,100.0,0,2,1,1,0,4,3,0
13,Rui Patrício,11.0,pt POR,GK,32-350,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,25,15,14,8,3,7,18,38.9,11,11,3,8,6,31,12,0
