,num,joueur
0,,Ali Al-Habsi
1,,Ronnie Stam
2,,Maynor Figueroa
3,,Antolín Alcaraz
4,,Hendry Thomas
5,,Mohamed Diamé
6,,Emmerson Boyce
7,,James McCarthy
8,,Mauro Boselli
9,,Steve Gohouri
10,,Hugo Rodallega
