,num,joueur
0,,Richard Kingson
1,,DJ Campbell
2,,Sergei Kornilenko
3,,David Vaughan
4,,Charlie Adam
5,,Craig Cathcart
6,,Alex Baptiste
7,,Ian Evatt
8,,Ludovic Sylvestre
9,,Neal Eardley
10,,James Beattie
