,num,joueur
0,,Paddy Kenny
1,,Alejandro Faurlín
2,,Jay Bothroyd
3,,Danny Gabbidon
4,,Kieron Dyer
5,,Tommy Smith
6,,Clint Hill
7,,DJ Campbell
8,,Shaun Derry
9,,Fitz Hall
10,,Adel Taarabt
