,num,joueur
0,,Joe Hart
1,,Sergio Agüero
2,,Aleksandar Kolarov
3,,David Silva
4,,Vincent Kompany
5,,Yaya Touré
6,,Nigel de Jong
7,,Mario Balotelli
8,,Pablo Zabaleta
9,,Joleon Lescott
10,,Adam Johnson
