,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Miguel Almirón,24.0,py PAR,FW,27-038,75,22,30,73.3,272,19,11,12,91.7,7,10,70.0,1,3,33.3,0,0.0,0.0,1,1,1,0,2
1,Sean Longstaff,36.0,eng ENG,FW,23-141,15,6,7,85.7,119,38,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
2,Ryan Fraser,21.0,sct SCO,LW,27-024,90,21,31,67.7,291,23,15,18,83.3,5,8,62.5,1,1,100.0,0,0.0,0.0,0,1,0,0,1
3,Joelinton,9.0,br BRA,RW,24-218,90,16,23,69.6,164,20,11,13,84.6,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
4,Isaac Hayden,14.0,eng ENG,LM,25-363,44,11,15,73.3,126,25,6,6,100.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1
5,Jeff Hendrick,16.0,ie IRL,LM,29-048,46,22,25,88.0,330,56,10,12,83.3,6,7,85.7,2,2,100.0,0,0.0,0.0,0,0,0,0,0
6,Jonjo Shelvey,8.0,eng ENG,CM,29-021,90,36,45,80.0,775,302,13,14,92.9,15,18,83.3,8,12,66.7,0,0.0,0.0,1,7,1,1,5
7,Joe Willock,28.0,eng ENG,RM,21-212,61,7,9,77.8,65,7,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Jacob Murphy,23.0,eng ENG,RM,26-024,29,6,8,75.0,72,14,4,5,80.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
9,Paul Dummett,3.0,wls WAL,LB,29-175,90,42,51,82.4,519,263,28,29,96.6,10,11,90.9,2,8,25.0,0,0.0,0.0,1,2,0,0,1
10,Ciaran Clark,2.0,ie IRL,CB,31-175,90,34,38,89.5,596,194,12,12,100.0,16,17,94.1,4,6,66.7,0,0.0,0.0,0,1,0,0,1
11,Jamaal Lascelles,6.0,eng ENG,CB,27-129,90,37,42,88.1,703,331,14,14,100.0,17,20,85.0,5,5,100.0,0,0.0,0.0,0,1,0,0,4
12,Javier Manquillo,19.0,es ESP,RB,26-319,90,39,50,78.0,579,269,24,27,88.9,15,19,78.9,0,2,0.0,0,0.0,0.0,0,2,0,0,3
13,Martin Dúbravka,1.0,sk SVK,GK,32-064,90,31,40,77.5,979,630,7,7,100.0,9,9,100.0,14,23,60.9,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,330,414,79.7,5590,2191,163,179,91.1,109,133,82.0,38,65,58.5,0,0.1,0.1,3,19,3,1,19
