,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Mame Biram Diouf,18.0,sn SEN,"FW,RM,RW",29-358,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
1,Eric Maxim Choupo-Moting,10.0,cm CMR,"LW,LM",28-261,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
2,Xherdan Shaqiri,22.0,ch SUI,RW,26-060,74,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1
3,Geoff Cameron,20.0,us USA,"DM,CM",32-151,16,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
4,Erik Pieters,3.0,nl NED,"LM,LB",29-124,90,2,2,2,0,0,0,0,,0,0,0,0,3,5,2,0
5,Darren Fletcher,24.0,sct SCO,CM,33-311,90,3,2,1,2,0,2,4,50.0,2,1,0,1,0,3,0,0
6,Joe Allen,4.0,wls WAL,CM,27-270,79,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,2,0
7,Ibrahim Afellay,14.0,nl NED,CM,31-251,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Tom Edwards,42.0,eng ENG,RM,18-321,69,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,4,0
9,Peter Crouch,25.0,eng ENG,FW,36-313,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Kevin Wimmer,5.0,at AUT,CB,25-024,90,2,1,1,1,0,1,1,100.0,0,2,1,1,1,3,5,0
11,Ryan Shawcross,17.0,eng ENG,CB,30-066,90,1,1,0,1,0,0,0,,0,2,2,0,1,2,9,0
12,Kurt Zouma,6.0,fr FRA,"CB,RB",23-043,90,6,4,3,3,0,1,1,100.0,0,1,0,1,3,9,4,0
13,Jack Butland,1.0,eng ENG,GK,24-274,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
14,14 Players,,,,,990,17,12,9,8,0,6,11,54.5,5,9,3,6,13,30,32,1
