,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Leandro Trossard,11.0,be BEL,FW,27-084,90,2,0,2,0,0,0,0,,0,1,1,0,0,2,1,0
1,Neal Maupay,9.0,fr FRA,"LW,FW",25-196,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
2,Alexis Mac Allister,10.0,ar ARG,CM,23-064,90,2,0,0,1,1,0,1,0.0,1,0,0,0,0,2,2,0
3,Yves Bissouma,8.0,ml MLI,CM,25-180,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,2,0
4,Jakub Moder,15.0,pl POL,"CM,LM",22-325,61,2,2,0,0,2,0,1,0.0,1,0,0,0,0,2,0,0
5,Danny Welbeck,18.0,eng ENG,LM,31-092,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Solly March,20.0,eng ENG,"RM,WB",27-221,90,2,2,0,1,1,0,0,,0,0,0,0,1,3,1,0
7,Tariq Lamptey,2.0,gh GHA,"RW,WB",21-149,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
8,Marc Cucurella,3.0,es ESP,CB,23-219,90,3,2,1,2,0,2,2,100.0,0,1,0,1,1,4,0,0
9,Lewis Dunk,5.0,eng ENG,CB,30-097,90,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,4,0
10,Joël Veltman,34.0,nl NED,CB,30-042,90,3,3,2,0,1,1,3,33.3,2,1,1,0,1,4,1,0
11,Robert Sánchez,1.0,es ESP,GK,24-100,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
12,12 Players,,,,,990,17,11,6,6,5,5,11,45.5,6,5,3,2,4,21,12,0
