,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Raúl Jiménez,9.0,mx MEX,FW,31-300,78,26,1,2,14,10,2,26,1,0,0.0,1,100.0,16,44,11,0,0,0,4,2,18,7
1,Diego Costa,29.0,es ESP,FW,34-145,12,11,0,0,6,5,0,11,1,0,0.0,1,100.0,5,20,1,0,0,0,1,0,8,0
2,Matheus Nunes,27.0,pt POR,LW,24-186,63,26,1,8,15,4,1,26,6,3,50.0,2,33.3,17,81,18,0,0,0,3,1,16,3
3,João Gomes,35.0,br BRA,LW,22-017,27,12,0,3,9,0,0,12,1,0,0.0,0,0.0,7,53,23,0,0,0,0,0,9,0
4,Pablo Sarabia,21.0,es ESP,RW,30-294,45,16,0,3,5,8,2,16,1,0,0.0,1,100.0,13,91,22,0,2,0,0,2,12,2
5,Adama Traoré,37.0,es ESP,RW,27-035,45,22,0,1,15,8,1,22,7,3,42.9,0,0.0,15,167,83,2,4,1,3,0,14,3
6,João Moutinho,28.0,pt POR,AM,36-174,63,28,1,6,14,8,2,28,1,1,100.0,0,0.0,17,66,21,1,0,0,0,0,19,1
7,Daniel Podence,10.0,pt POR,AM,27-131,27,16,1,2,9,5,1,16,1,0,0.0,1,100.0,11,20,7,0,0,0,0,0,10,2
8,Mario Lemina,5.0,ga GAB,DM,29-181,90,47,4,23,24,0,0,47,0,0,,0,,26,147,83,0,0,0,2,0,33,0
9,Rúben Neves,8.0,pt POR,DM,25-353,90,73,2,19,53,2,0,73,1,1,100.0,0,0.0,37,164,75,2,1,0,0,0,46,1
10,Hugo Bueno,64.0,es ESP,LB,20-164,23,18,2,8,9,1,0,18,0,0,,0,,7,54,11,0,0,0,1,0,10,0
11,Rayan Aït Nouri,3.0,dz ALG,LB,21-268,67,54,2,25,26,4,0,54,3,3,100.0,0,0.0,31,184,100,3,0,0,5,0,30,3
12,Max Kilman,23.0,eng ENG,CB,25-282,90,46,9,35,11,0,0,46,1,1,100.0,0,0.0,26,121,55,0,0,0,1,1,27,0
13,Craig Dawson,15.0,eng ENG,CB,32-299,90,58,9,39,20,0,0,58,1,1,100.0,0,0.0,35,160,123,1,0,0,0,0,39,0
14,Nélson Semedo,22.0,pt POR,RB,29-105,90,58,3,14,36,8,0,58,2,2,100.0,0,0.0,38,195,118,3,2,0,2,0,36,6
15,José Sá,1.0,pt POR,GK,30-043,90,46,45,46,0,0,0,46,0,0,,0,,29,194,142,0,0,0,1,0,23,0
16,16 Players,,,,,990,557,80,234,266,63,9,557,27,15,55.6,6,22.2,330,1761,893,12,9,1,23,6,350,28
