,num,joueur
0,,Marc Albrighton
1,,Christian Benteke
2,,Leandro Bacuna
3,,Ashley Westwood
4,,Ron Vlaar
5,,Ciaran Clark
6,,Fabian Delph
7,,Ryan Bertrand
8,,Andreas Weimann
9,,
10,,Jed Steer
