,num,joueur
0,5,Terence Kongolo
1,8,Philip Billing
2,15,Chris Löwe
3,21,Alex Pritchard
4,24,Steve Mounié
5,26,Christopher Schindler
6,27,Jon Gorenc Stanković
7,29,Abdelhamid Sabiri
8,33,Florent Hadergjonaj
9,,
10,1,Jonas Lössl
