,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Steve Mounié,24.0,bj BEN,FW,23-324,83,25,2,6,10,9,3,25,0,0,,0,,10,19,3,0,0,0,1,1,20,3
1,Ramadan Sobhi,14.0,eg EGY,FW,21-208,7,3,0,1,0,2,1,3,1,1,100.0,0,0.0,3,30,25,1,0,1,0,0,3,1
2,Abdelhamid Sabiri,29.0,ma MAR,FW,21-264,45,11,0,3,6,2,1,11,0,0,,0,,5,16,10,0,1,0,1,0,6,1
3,Laurent Depoitre,20.0,be BEL,FW,29-255,45,15,2,4,8,5,0,15,0,0,,0,,5,80,61,2,1,0,0,1,8,4
4,Florent Hadergjonaj,33.0,xk KVX,LM,24-019,90,17,0,6,7,4,0,17,0,0,,0,,8,32,17,0,0,0,0,0,8,0
5,Philip Billing,8.0,dk DEN,CM,22-069,90,47,7,16,16,15,1,47,0,0,,0,,13,71,7,0,1,0,3,2,15,1
6,Jon Gorenc Stanković,27.0,si SVN,CM,22-217,90,24,8,13,8,3,1,24,1,1,100.0,0,0.0,10,18,3,0,0,0,2,0,10,2
7,Alex Pritchard,21.0,eng ENG,RM,25-108,60,19,2,4,10,5,1,19,0,0,,0,,6,29,23,1,2,1,1,0,7,1
8,Adama Diakhaby,11.0,fr FRA,RM,22-045,30,10,2,4,5,2,0,10,0,0,,0,,5,34,31,1,0,0,0,1,3,0
9,Chris Löwe,15.0,de GER,LB,29-125,90,38,5,14,12,12,0,38,0,0,,0,,18,61,26,0,0,0,1,0,18,5
10,Terence Kongolo,5.0,nl NED,CB,24-186,90,31,8,21,9,1,1,31,1,1,100.0,0,0.0,15,37,16,0,0,0,0,0,14,0
11,Christopher Schindler,26.0,de GER,CB,28-112,90,35,9,22,9,4,2,35,0,0,,0,,15,35,5,0,0,0,0,0,18,0
12,Tommy Smith,2.0,eng ENG,RB,26-127,90,35,6,20,13,2,1,35,1,1,100.0,0,0.0,17,90,49,1,1,0,0,0,15,1
13,Ben Hamer,12.0,eng ENG,GK,30-272,90,42,42,42,0,0,0,42,0,0,,0,,21,153,115,0,0,0,1,0,10,0
14,14 Players,,,,,990,352,93,176,113,66,12,352,4,4,100.0,0,0.0,151,705,391,6,6,2,10,5,155,19
