,num,joueur
0,,Paul Robinson
1,,El Hadji Diouf
2,,Ryan Nelsen
3,,Míchel Salgado
4,,Gaël Givet
5,,Mame Biram Diouf
6,,Morten Gamst Pedersen
7,,Nikola Kalinić
8,,Vince Grella
9,,Phil Jones
10,,Christopher Samba
