,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Timo Werner,11.0,de GER,FW,26-034,90,26,35,74.3,296,7,14,16,87.5,7,11,63.6,0,0,,0,0.0,0.0,1,1,0,0,0
1,Kai Havertz,29.0,de GER,FW,22-302,45,16,18,88.9,172,29,12,12,100.0,2,4,50.0,0,0,,0,0.1,0.0,2,2,1,0,2
2,Christian Pulisic,10.0,us USA,FW,23-203,45,7,10,70.0,84,15,5,6,83.3,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
3,Mason Mount,19.0,eng ENG,AM,23-089,68,36,44,81.8,480,140,23,26,88.5,8,12,66.7,3,3,100.0,1,0.2,0.2,1,2,4,0,6
4,Hakim Ziyech,22.0,ma MAR,AM,29-021,22,18,20,90.0,194,67,14,14,100.0,3,4,75.0,0,0,,0,0.1,0.1,2,1,2,0,4
5,Mateo Kovačić,8.0,hr CRO,CM,27-338,90,97,108,89.8,1404,400,53,55,96.4,33,39,84.6,4,6,66.7,0,0.1,0.1,2,15,3,0,10
6,N'Golo Kanté,7.0,fr FRA,CM,31-011,90,83,98,84.7,1009,328,68,74,91.9,14,19,73.7,1,3,33.3,0,0.0,0.0,1,13,0,0,7
7,Marcos Alonso,3.0,es ESP,WB,31-102,90,49,61,80.3,684,226,33,35,94.3,12,16,75.0,2,5,40.0,0,0.6,0.2,5,5,1,1,6
8,Ruben Loftus-Cheek,12.0,eng ENG,WB,26-076,90,46,53,86.8,664,190,27,30,90.0,17,19,89.5,1,1,100.0,0,0.5,0.7,1,4,2,0,7
9,Antonio Rüdiger,2.0,de GER,CB,29-037,90,99,108,91.7,1698,564,39,42,92.9,54,56,96.4,5,8,62.5,0,0.0,0.0,0,8,1,0,11
10,Thiago Silva,6.0,br BRA,CB,37-199,62,70,73,95.9,1258,653,26,28,92.9,40,40,100.0,4,5,80.0,0,0.0,0.0,0,1,0,0,1
11,Reece James,24.0,eng ENG,CB,22-122,28,40,42,95.2,622,177,20,20,100.0,16,17,94.1,3,4,75.0,0,0.0,0.0,0,4,0,0,6
12,Andreas Christensen,4.0,dk DEN,CB,25-364,90,81,90,90.0,1235,450,41,44,93.2,36,38,94.7,2,6,33.3,0,0.0,0.0,1,3,0,0,3
13,Edouard Mendy,16.0,sn SEN,GK,30-039,90,16,16,100.0,256,124,4,4,100.0,12,12,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,684,776,88.1,10056,3370,379,406,93.3,256,289,88.6,25,41,61.0,1,1.7,1.5,16,60,14,1,63
