,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Daniel Podence,10.0,pt POR,FW,26-059,78,29,29,0,0,0,0,3,0,0,0,0,0,20,0,2
1,Adama Traoré,37.0,es ESP,FW,25-328,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Raúl Jiménez,9.0,mx MEX,FW,30-228,88,28,27,1,0,0,0,0,0,0,0,0,0,22,0,1
3,Francisco Trincão,11.0,pt POR,FW,21-355,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,João Moutinho,28.0,pt POR,CM,35-102,90,52,47,5,1,0,1,3,0,4,0,2,0,39,0,3
5,Rúben Neves,8.0,pt POR,CM,24-281,90,62,57,4,4,1,1,1,0,0,0,0,0,46,1,1
6,Leander Dendoncker,32.0,be BEL,CM,26-248,90,29,29,0,0,0,0,0,0,0,0,0,0,24,0,0
7,Fernando Marçal,5.0,br BRA,WB,32-303,90,41,32,8,0,0,0,3,8,0,0,0,0,29,1,1
8,Ki-Jana Hoever,2.0,nl NED,WB,19-335,90,47,37,10,1,0,0,3,9,0,0,0,0,31,0,2
9,Romain Saïss,27.0,ma MAR,CB,31-268,90,50,50,0,0,0,1,0,0,0,0,0,0,37,0,0
10,Conor Coady,16.0,eng ENG,CB,28-297,90,42,41,1,1,0,0,0,0,0,0,0,0,40,0,0
11,Max Kilman,23.0,eng ENG,CB,24-210,90,55,55,0,0,0,0,1,0,0,0,0,0,51,0,0
12,José Sá,1.0,pt POR,GK,28-336,90,35,24,11,4,0,0,0,0,0,0,0,0,22,0,0
13,13 Players,,,,,990,471,429,40,11,1,3,14,17,4,0,2,0,361,2,10
