,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Roberto Firmino,9.0,br BRA,FW,26-322,89,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
1,Daniel Sturridge,15.0,eng ENG,FW,28-353,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Sadio Mané,10.0,sn SEN,LW,26-132,90,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,2,0
3,Mohamed Salah,11.0,eg EGY,RW,26-066,90,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0
4,Naby Keïta,8.0,gn GUI,LM,23-191,86,5,1,1,4,0,3,4,75.0,1,1,0,1,1,6,0,0
5,Adam Lallana,20.0,eng ENG,LM,30-102,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Georginio Wijnaldum,5.0,nl NED,"CM,RM",27-282,90,3,2,2,1,0,2,2,100.0,0,0,0,0,0,3,1,0
7,James Milner,7.0,eng ENG,RM,32-228,66,2,2,1,1,0,1,5,20.0,4,5,0,5,3,5,0,0
8,Jordan Henderson,14.0,eng ENG,CM,28-064,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
9,Andrew Robertson,26.0,sct SCO,LB,24-162,90,4,4,2,2,0,2,4,50.0,2,1,0,1,0,4,2,0
10,Virgil van Dijk,4.0,nl NED,CB,27-043,90,2,2,2,0,0,0,0,,0,0,0,0,1,3,8,0
11,Joe Gomez,12.0,eng ENG,CB,21-089,90,3,2,1,1,1,1,3,33.3,2,1,0,1,2,5,5,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,19-317,90,0,0,0,0,0,0,3,0.0,3,1,1,0,3,3,1,0
13,Alisson,13.0,br BRA,GK,25-322,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,22,14,10,11,1,10,27,37.0,17,10,1,9,10,32,20,0
