,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ivan Toney,17.0,eng ENG,FW,25-309,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,3,0
1,Bryan Mbeumo,19.0,cm CMR,FW,22-165,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
2,Vitaly Janelt,27.0,de GER,CM,23-254,63,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,3,0
3,Shandon Baptiste,26.0,gd GRN,CM,23-286,27,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
4,Christian Nørgaard,6.0,dk DEN,CM,27-315,90,5,2,0,5,0,1,7,14.3,6,2,0,2,2,7,0,0
5,Mathias Jensen,8.0,dk DEN,CM,26-018,66,1,1,0,1,0,1,2,50.0,1,3,1,2,1,2,1,0
6,Yoane Wissa,11.0,cd COD,CM,25-138,24,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
7,Sergi Canós,7.0,es ESP,WB,24-351,63,1,1,0,0,1,0,0,,0,0,0,0,1,2,3,0
8,Rico Henry,3.0,eng ENG,WB,24-195,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
9,Mads Roerslev,30.0,dk DEN,WB,22-209,90,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,3,0
10,Mads Bech Sørensen,29.0,dk DEN,CB,23-012,90,2,2,1,1,0,2,2,100.0,0,1,1,0,0,2,3,0
11,Pontus Jansson,18.0,se SWE,CB,30-340,90,2,1,1,1,0,0,0,,0,1,1,0,0,2,4,0
12,Ethan Pinnock,5.0,jm JAM,CB,28-235,90,3,1,2,1,0,3,3,100.0,0,2,1,1,1,4,9,0
13,Jonas Lössl,49.0,dk DEN,GK,32-352,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,17,11,4,11,2,9,23,39.1,14,13,5,8,7,24,30,0
