,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Erling Haaland,9.0,no NOR,FW,22-286,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0
1,Jack Grealish,10.0,eng ENG,LW,27-235,90,0,0,0,1,4,0,2,0,1,0,0,0,5,0,0,
2,Riyad Mahrez,26.0,dz ALG,RW,32-071,90,0,0,0,1,1,0,7,1,1,0,0,0,3,0,0,
3,Bernardo Silva,20.0,pt POR,CM,28-266,90,0,0,0,2,0,0,11,0,0,0,0,0,6,1,2,33.3
4,Julián Álvarez,19.0,ar ARG,CM,23-092,76,0,0,0,0,1,0,2,0,1,0,0,0,6,0,2,0.0
5,Phil Foden,47.0,eng ENG,CM,22-340,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,Rodri,16.0,es ESP,DM,26-315,89,0,0,0,1,0,0,0,1,2,0,0,0,10,1,0,100.0
7,Kalvin Phillips,4.0,eng ENG,DM,27-152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,John Stones,5.0,eng ENG,DM,28-340,90,0,0,0,0,1,0,0,2,0,0,0,0,9,3,2,60.0
9,Nathan Aké,6.0,nl NED,LB,28-074,75,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,100.0
10,Manuel Akanji,25.0,ch SUI,LB,27-288,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
11,Rúben Dias,3.0,pt POR,CB,25-354,90,0,0,0,2,0,0,0,0,2,0,0,0,5,1,4,20.0
12,Kyle Walker,2.0,eng ENG,RB,32-340,90,0,0,0,1,0,0,0,1,0,0,0,0,5,0,2,0.0
13,Stefan Ortega,18.0,de GER,GK,30-178,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
14,14 Players,,,,,990,0,0,0,8,8,1,25,5,9,0,0,0,55,10,14,41.7
