,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Oliver McBurnie,9.0,sct SCO,FW,24-269,90,23,23,0,0,0,0,0,0,0,0,0,0,11,0,1
1,David McGoldrick,17.0,ie IRL,FW,33-091,55,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0
2,Oliver Burke,14.0,sct SCO,"FW,LW",23-327,35,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0
3,John Fleck,4.0,sct SCO,CM,29-188,79,31,27,4,1,0,1,3,0,3,3,0,0,20,0,1
4,Billy Sharp,10.0,eng ENG,RW,35-023,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Oliver Norwood,16.0,nir NIR,CM,29-322,90,69,64,5,4,0,1,4,0,1,1,0,0,55,0,0
6,John Lundstram,7.0,eng ENG,"CM,RM",27-010,90,43,40,3,0,1,0,2,0,0,0,0,0,35,0,1
7,Enda Stevens,3.0,ie IRL,"WB,LB",30-234,90,49,38,8,0,0,0,0,8,0,0,0,0,38,3,2
8,George Baldock,2.0,gr GRE,"WB,RB",27-356,90,47,39,8,0,0,0,4,8,0,0,0,0,37,0,2
9,Kean Bryan,29.0,eng ENG,CB,24-119,90,41,39,2,0,0,0,2,2,0,0,0,0,32,0,1
10,Phil Jagielka,15.0,eng ENG,CB,38-195,55,20,20,0,0,0,0,0,0,0,0,0,0,12,0,0
11,Ben Osborn,23.0,eng ENG,LM,26-207,35,16,15,1,0,0,0,2,1,0,0,0,0,12,0,2
12,Ethan Ampadu,22.0,wls WAL,CB,20-167,90,49,45,4,1,0,1,2,3,0,0,0,0,38,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-290,90,31,21,10,4,0,0,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,990,451,403,45,10,1,3,19,22,4,4,0,0,329,3,10
