,num,joueur
0,6,José Fonte
1,8,Steven Davis
2,10,Charlie Austin
3,11,Dušan Tadić
4,14,Oriol Romeu
5,15,Cuco Martina
6,17,Virgil van Dijk
7,22,Nathan Redmond
8,38,Sam McQueen
9,,
10,13,Alex McCarthy
