,num,joueur
0,,Wojciech Szczęsny
1,,Mesut Özil
2,,Olivier Giroud
3,,Kieran Gibbs
4,,Per Mertesacker
5,,Bacary Sagna
6,,Jack Wilshere
7,,Mikel Arteta
8,,Tomáš Rosický
9,,Santi Cazorla
10,,Laurent Koscielny
