,num,joueur
0,,David Vaughan
1,,Charlie Adam
2,,Craig Cathcart
3,,Alex Baptiste
4,,Gary Taylor-Fletcher
5,,Ludovic Sylvestre
6,,Marlon Harewood
7,,Stephen Crainey
8,,Ian Evatt
9,,
10,,Mark Halstead
