,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Marcus Rashford,10.0,eng ENG,"FW,LW",21-074,90,33,0,1,13,21,3,33,2,1,50.0,1,50.0,25,176,90,4,3,4,5,4,26,4
1,Anthony Martial,11.0,fr FRA,FW,23-039,72,32,1,4,16,13,4,32,2,1,50.0,1,50.0,18,156,104,5,0,3,0,1,29,6
2,Romelu Lukaku,9.0,be BEL,FW,25-245,18,11,0,0,5,6,1,11,0,0,,0,,4,12,7,0,1,0,1,0,10,1
3,Jesse Lingard,14.0,eng ENG,"AM,RW",26-029,82,39,1,4,24,12,1,39,1,0,0.0,1,100.0,15,92,41,1,1,0,0,0,23,4
4,Diogo Dalot,20.0,pt POR,RW,19-301,8,8,1,4,2,2,1,8,0,0,,0,,3,14,4,1,0,1,0,0,4,1
5,Paul Pogba,6.0,fr FRA,"LM,AM",25-304,89,58,1,10,24,24,6,58,7,5,71.4,2,28.6,37,149,60,0,0,1,3,6,44,5
6,Scott McTominay,39.0,sct SCO,AM,22-036,1,2,0,0,2,0,0,2,0,0,,0,,2,22,20,1,0,0,0,0,2,0
7,Ander Herrera,21.0,es ESP,"RM,DM",29-152,90,58,6,20,29,10,0,58,3,3,100.0,0,0.0,27,126,61,1,1,0,0,0,33,1
8,Nemanja Matić,31.0,rs SRB,DM,30-165,90,48,6,14,32,2,0,48,2,2,100.0,0,0.0,21,97,43,0,0,0,0,2,24,0
9,Luke Shaw,23.0,eng ENG,LB,23-185,90,71,11,26,36,9,0,71,1,1,100.0,0,0.0,28,158,94,2,2,0,0,0,36,0
10,Phil Jones,4.0,eng ENG,CB,26-326,90,27,7,15,12,0,0,27,0,0,,0,,10,30,9,0,0,0,0,0,12,0
11,Victor Lindelöf,2.0,se SWE,CB,24-180,90,34,7,23,11,0,0,34,0,0,,0,,11,57,12,0,0,0,0,0,14,0
12,Ashley Young,18.0,eng ENG,RB,33-188,90,52,3,10,26,17,0,52,1,1,100.0,0,0.0,22,119,65,2,1,0,1,1,26,1
13,David de Gea,1.0,es ESP,GK,28-067,90,44,40,44,0,0,0,44,0,0,,0,,15,152,114,0,0,0,0,0,8,0
14,14 Players,,,,,990,517,84,175,232,116,16,517,19,14,73.7,5,26.3,238,1360,724,17,9,9,10,14,291,23
