,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Michail Antonio,9.0,jm JAM,FW,31-275,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
1,Saïd Benrahma,22.0,dz ALG,LW,26-140,84,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0
2,Nikola Vlašić,11.0,hr CRO,LW,24-085,6,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
3,Jarrod Bowen,20.0,eng ENG,RW,25-008,90,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0
4,Manuel Lanzini,10.0,ar ARG,AM,28-316,89,2,1,0,0,2,0,0,,0,0,0,0,1,3,0,0
5,Alex Král,33.0,cz CZE,AM,23-223,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Tomáš Souček,28.0,cz CZE,DM,26-304,90,5,2,1,2,2,5,7,71.4,2,0,0,0,2,7,3,0
7,Mark Noble,16.0,eng ENG,DM,34-234,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,1
8,Ben Johnson,31.0,eng ENG,LB,21-338,81,2,2,1,1,0,1,2,50.0,1,1,0,1,1,3,5,0
9,Arthur Masuaku,26.0,cd COD,LB,28-051,9,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,0,0
10,Issa Diop,23.0,fr FRA,CB,24-353,90,1,1,1,0,0,0,0,,0,0,0,0,3,4,2,0
11,Craig Dawson,15.0,eng ENG,CB,31-236,90,0,0,0,0,0,0,0,,0,3,3,0,1,1,2,0
12,Vladimír Coufal,5.0,cz CZE,RB,29-128,90,2,1,1,1,0,0,3,0.0,3,0,0,0,3,5,3,0
13,Łukasz Fabiański,1.0,pl POL,GK,36-254,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,15,9,7,4,4,7,18,38.9,11,6,3,3,16,31,17,1
