,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Romelu Lukaku,9.0,be BEL,FW,24-211,90,0,0,0,0,2,1,0,0,24,0,0,0,0.5,0.5,0.0,1,0,6,16,37.5,0,11,1,1,1
1,Marcus Rashford,19.0,eng ENG,"LW,RM",20-040,90,1,0,0,0,3,2,1,0,34,0,0,0,0.4,0.4,0.0,0,0,15,25,60.0,1,15,1,2,1
2,Anthony Martial,11.0,fr FRA,"RW,LM",22-005,90,0,0,0,0,1,1,0,0,31,1,0,1,0.1,0.1,0.4,3,0,16,22,72.7,1,25,3,5,3
3,Jesse Lingard,14.0,eng ENG,AM,24-360,75,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,1,0,10,12,83.3,2,6,1,2,1
4,Zlatan Ibrahimović,10.0,se SWE,FW,36-068,15,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0
5,Nemanja Matić,31.0,rs SRB,"DM,CM",29-131,90,0,0,0,0,0,0,0,0,46,1,4,2,0.0,0.0,0.0,2,1,27,39,69.2,1,25,0,4,3
6,Ander Herrera,21.0,es ESP,"DM,CM",28-118,81,0,0,0,0,0,0,1,0,47,4,4,2,0.0,0.0,0.1,1,0,27,34,79.4,3,20,0,2,1
7,Juan Mata,8.0,es ESP,CM,29-226,9,0,0,0,0,1,1,0,0,6,1,1,0,0.7,0.7,0.0,1,0,3,3,100.0,1,1,0,0,0
8,Ashley Young,18.0,eng ENG,LB,32-154,90,0,0,0,0,0,0,1,0,59,4,3,2,0.0,0.0,0.1,3,1,32,45,71.1,0,25,1,4,2
9,Marcos Rojo,5.0,ar ARG,CB,27-265,45,0,0,0,0,0,0,1,0,20,0,0,1,0.0,0.0,0.0,0,0,7,18,38.9,1,12,0,0,0
10,Victor Lindelöf,2.0,se SWE,CB,23-146,45,0,0,0,0,0,0,0,0,38,1,1,2,0.0,0.0,0.0,0,0,25,32,78.1,1,22,1,0,0
11,Chris Smalling,12.0,eng ENG,CB,28-018,90,0,0,0,0,1,0,0,0,50,4,3,1,0.1,0.1,0.0,1,0,26,34,76.5,0,21,0,0,0
12,Antonio Valencia,25.0,ec ECU,RB,32-128,90,0,0,0,0,0,0,0,0,51,4,3,2,0.0,0.0,0.0,1,0,33,43,76.7,1,23,2,2,2
13,David de Gea,1.0,es ESP,GK,27-033,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,21,36,58.3,0,17,0,0,0
14,14 Players,,,,,990,1,0,0,0,8,5,4,0,466,22,19,13,1.8,1.8,0.6,14,2,250,363,68.9,12,224,10,22,14
