,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Carlos Alcaraz,26.0,ar ARG,FW,20-142,45,7,11,63.6,115,34,3,5,60.0,3,4,75.0,1,1,100.0,1,0.5,0.3,1,1,1,0,1
1,Lyanco,4.0,br BRA,CB,26-079,45,3,8,37.5,60,47,1,1,100.0,2,4,50.0,0,3,0.0,0,0.0,0.0,0,1,0,0,1
2,Theo Walcott,32.0,eng ENG,FW,34-036,76,9,12,75.0,125,3,5,7,71.4,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
3,Kamaldeen Sulemana,20.0,gh GHA,RM,21-065,14,1,2,50.0,22,0,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
4,Adam Armstrong,9.0,eng ENG,"LM,FW",26-070,76,4,9,44.4,44,2,3,5,60.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
5,Paul Onuachu,12.0,ng NGA,FW,28-328,14,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
6,Roméo Lavia,45.0,be BEL,CM,19-105,85,17,21,81.0,307,146,11,14,78.6,5,6,83.3,1,1,100.0,0,0.0,0.0,0,4,0,0,1
7,Ibrahima Diallo,27.0,fr FRA,CM,24-044,5,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
8,James Ward-Prowse,8.0,eng ENG,CM,28-171,90,30,37,81.1,512,134,15,15,100.0,8,10,80.0,6,10,60.0,0,0.1,0.1,1,1,0,0,1
9,Mohamed Elyounoussi,24.0,no NOR,"RM,CM,LM",28-260,90,13,20,65.0,150,62,11,13,84.6,2,4,50.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2
10,Romain Perraud,15.0,fr FRA,LB,25-211,90,13,23,56.5,237,98,7,10,70.0,4,7,57.1,2,5,40.0,0,0.1,0.1,1,1,1,1,1
11,Armel Bella Kotchap,37.0,de GER,CB,21-131,90,23,30,76.7,409,189,9,10,90.0,12,12,100.0,2,8,25.0,1,0.5,0.0,1,0,1,0,1
12,Jan Bednarek,35.0,pl POL,CB,27-009,40,5,7,71.4,92,6,1,1,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
13,Duje Ćaleta-Car,6.0,hr CRO,CB,26-216,50,6,10,60.0,178,62,1,3,33.3,3,3,100.0,2,4,50.0,0,0.0,0.0,0,1,0,0,0
14,Kyle Walker-Peters,2.0,eng ENG,RB,26-008,90,15,22,68.2,213,88,11,13,84.6,4,5,80.0,0,2,0.0,0,0.0,0.0,0,1,0,0,0
15,Gavin Bazunu,31.0,ie IRL,GK,21-060,90,16,43,37.2,579,461,3,3,100.0,6,6,100.0,7,33,21.2,0,0.0,0.0,0,1,0,0,0
16,16 Players,,,,,990,162,257,63.0,3043,1332,81,101,80.2,57,71,80.3,21,74,28.4,2,1.1,0.5,4,12,3,1,8
