,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Álvaro Morata,9.0,es ESP,FW,25-037,90,40,1,2,15,23,7,40,2,1,50.0,1,50.0,23,96,25,1,0,2,5,0,30,10
1,Pedro,11.0,es ESP,AM,30-124,80,52,0,5,22,25,6,52,3,1,33.3,2,66.7,34,152,51,1,1,0,2,1,37,8
2,Eden Hazard,10.0,be BEL,FW,26-326,10,8,0,0,4,4,1,8,1,1,100.0,0,0.0,8,70,19,0,0,0,1,0,7,2
3,Willian,22.0,br BRA,AM,29-112,80,53,1,3,14,38,9,53,3,3,100.0,0,0.0,36,365,222,9,2,6,1,0,36,13
4,Danny Drinkwater,6.0,eng ENG,CM,27-269,10,15,0,1,11,3,0,15,0,0,,0,,9,29,11,0,0,0,0,1,9,1
5,N'Golo Kanté,7.0,fr FRA,CM,26-245,90,95,0,12,61,24,2,95,3,1,33.3,2,66.7,63,378,168,3,5,0,1,1,64,3
6,Cesc Fàbregas,4.0,es ESP,CM,30-209,90,112,0,12,51,49,2,112,1,1,100.0,0,0.0,61,228,99,1,1,0,0,1,78,5
7,Marcos Alonso,3.0,es ESP,WB,26-336,90,92,2,15,35,42,8,92,1,0,0.0,1,100.0,55,325,217,6,3,0,2,2,65,14
8,Davide Zappacosta,21.0,it ITA,WB,25-171,74,77,1,14,31,34,0,77,1,1,100.0,0,0.0,52,380,235,7,5,0,2,1,58,13
9,Victor Moses,15.0,ng NGA,WB,26-352,16,24,1,12,6,6,0,24,0,0,,0,,9,46,25,1,1,0,0,1,11,1
10,Gary Cahill,24.0,eng ENG,CB,31-345,90,70,3,25,37,9,0,70,0,0,,0,,34,153,68,0,1,0,0,1,41,1
11,Andreas Christensen,27.0,dk DEN,CB,21-233,90,48,0,24,25,0,0,48,0,0,,0,,32,197,105,1,0,0,0,0,37,0
12,Antonio Rüdiger,2.0,de GER,CB,24-271,90,94,2,38,51,6,1,94,3,3,100.0,0,0.0,63,302,207,2,2,0,2,1,68,0
13,Thibaut Courtois,13.0,be BEL,GK,25-202,90,17,13,17,0,0,0,17,0,0,,0,,11,75,47,0,0,0,0,0,8,0
14,14 Players,,,,,990,797,24,180,363,263,36,797,18,12,66.7,6,33.3,490,2796,1499,32,21,8,16,10,549,71
