,num,joueur
0,,Wojciech Szczęsny
1,,Mesut Özil
2,,Olivier Giroud
3,,Alex Oxlade-Chamberlain
4,,Per Mertesacker
5,,Bacary Sagna
6,,Lukas Podolski
7,,Nacho Monreal
8,,Mikel Arteta
9,,Santi Cazorla
10,,Laurent Koscielny
