,num,joueur
0,1,Robert Sánchez
1,5,Lewis Dunk
2,7,Solly March
3,10,Alexis Mac Allister
4,13,Pascal Groß
5,14,Adam Lallana
6,18,Danny Welbeck
7,22,Kaoru Mitoma
8,25,Moisés Caicedo
9,29,Jan Paul van Hecke
10,30,Pervis Estupiñán
