,num,joueur
0,,Glenn Whelan
1,,Ricardo Fuller
2,,Marc Wilson
3,,Peter Crouch
4,,Cameron Jerome
5,,Ryan Shawcross
6,,Matt Upson
7,,Robert Huth
8,,Jonathan Walters
9,,
10,,Asmir Begović
