,num,joueur
0,,Mark Bunn
1,,Grant Holt
2,,Bradley Johnson
3,,Anthony Pilkington
4,,Robert Snodgrass
5,,Alexander Tettey
6,,Wes Hoolahan
7,,Michael Turner
8,,Javier Garrido
9,,Russell Martin
10,,Sébastien Bassong
