,num,joueur
0,,Julián Speroni
1,,Jason Puncheon
2,,Adlène Guedioura
3,,Danny Gabbidon
4,,Adrian Mariappa
5,,Marouane Chamakh
6,,Yannick Bolasie
7,,Jonathan Parr
8,,Mile Jedinak
9,,Damien Delaney
10,,Joel Ward
