,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jamie Vardy,9.0,eng ENG,FW,34-321,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0
1,Harvey Barnes,7.0,eng ENG,LW,23-354,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
2,Ademola Lookman,37.0,ng NGA,RW,24-039,74,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
3,Marc Albrighton,11.0,eng ENG,RW,32-010,16,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0
4,James Maddison,10.0,eng ENG,AM,25-005,87,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
5,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,23-083,3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Wilfred Ndidi,25.0,ng NGA,DM,24-347,90,3,1,2,1,0,0,2,0.0,2,2,0,2,5,8,1,0
7,Boubakary Soumaré,42.0,fr FRA,DM,22-274,90,3,2,1,2,0,1,2,50.0,1,3,1,2,1,4,3,0
8,Luke Thomas,33.0,eng ENG,LB,20-171,90,2,2,2,0,0,1,1,100.0,0,1,1,0,1,3,2,0
9,Çağlar Söyüncü,4.0,tr TUR,CB,25-189,90,1,1,1,0,0,1,1,100.0,0,1,1,0,3,4,4,0
10,Jonny Evans,6.0,nir NIR,CB,33-329,90,7,5,4,2,1,2,3,66.7,1,0,0,0,0,7,1,0
11,Timothy Castagne,27.0,be BEL,RB,25-358,90,3,2,2,1,0,0,1,0.0,1,3,1,2,0,3,3,1
12,Kasper Schmeichel,1.0,dk DEN,GK,35-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,22,14,14,7,1,6,15,40.0,9,16,4,12,11,33,17,1
