,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,34-321,90,2,0,0,0,5,4,0,0,23,0,0,1,0.3,0.3,0.0,1,0,10,13,76.9,3,14,2,2,1
1,Harvey Barnes,7.0,eng ENG,LW,23-354,90,0,0,0,0,1,1,0,0,32,0,1,1,0.3,0.3,0.0,4,1,16,23,69.6,0,25,1,1,1
2,Ademola Lookman,37.0,ng NGA,RW,24-039,74,1,0,0,0,2,1,0,0,42,0,0,1,1.0,1.0,0.1,3,1,24,34,70.6,3,34,2,1,0
3,Marc Albrighton,11.0,eng ENG,RW,32-010,16,0,0,0,0,0,0,0,0,15,2,0,2,0.0,0.0,0.0,0,0,3,9,33.3,0,3,0,1,1
4,James Maddison,10.0,eng ENG,AM,25-005,87,1,2,0,0,4,2,0,0,47,1,0,1,0.5,0.5,0.4,7,2,27,37,73.0,6,30,1,3,3
5,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,23-083,3,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,4,0,0,0
6,Wilfred Ndidi,25.0,ng NGA,DM,24-347,90,0,0,0,0,4,0,0,0,69,3,5,2,0.2,0.2,0.0,2,1,35,47,74.5,1,28,0,1,1
7,Boubakary Soumaré,42.0,fr FRA,DM,22-274,90,0,0,0,0,0,0,0,0,57,3,1,3,0.0,0.0,0.0,2,0,35,44,79.5,3,28,1,1,0
8,Luke Thomas,33.0,eng ENG,LB,20-171,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.3,3,0,31,41,75.6,2,19,3,3,3
9,Çağlar Söyüncü,4.0,tr TUR,CB,25-189,90,0,0,0,0,1,0,0,0,65,1,3,1,0.0,0.0,0.0,1,0,34,53,64.2,1,33,0,0,0
10,Jonny Evans,6.0,nir NIR,CB,33-329,90,0,1,0,0,1,0,0,0,56,7,0,0,0.2,0.2,0.4,2,1,34,47,72.3,1,25,0,0,0
11,Timothy Castagne,27.0,be BEL,RB,25-358,90,0,0,0,0,0,0,0,0,73,3,0,3,0.0,0.0,0.1,4,0,35,59,59.3,4,29,2,0,0
12,Kasper Schmeichel,1.0,dk DEN,GK,35-023,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,24,43,55.8,0,19,0,0,0
13,13 Players,,,,,990,4,3,0,0,18,8,0,0,579,22,11,16,2.4,2.4,1.4,29,6,308,452,68.1,24,291,12,13,10
