,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Patson Daka,20.0,zm ZAM,FW,24-078,45,8,11,72.7,106,7,5,6,83.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1
1,Jamie Vardy,9.0,eng ENG,FW,35-349,45,3,6,50.0,86,18,0,1,0.0,2,4,50.0,1,1,100.0,0,0.0,0.1,0,0,1,1,0
2,Harvey Barnes,7.0,eng ENG,LW,25-017,70,9,15,60.0,106,42,6,8,75.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,1
3,Kelechi Iheanacho,14.0,ng NGA,LW,26-084,20,10,12,83.3,151,15,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0
4,Dennis Praet,26.0,be BEL,RW,28-226,16,3,3,100.0,49,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Ayoze Pérez,17.0,es ESP,RW,29-150,74,25,33,75.8,344,92,17,20,85.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0,5,0,0,6
6,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,24-111,90,30,38,78.9,495,106,18,20,90.0,9,13,69.2,2,3,66.7,0,0.1,0.4,1,0,2,1,2
7,Boubakary Soumaré,42.0,fr FRA,DM,23-302,71,42,54,77.8,621,116,20,23,87.0,21,25,84.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2
8,Wilfred Ndidi,25.0,ng NGA,DM,26-010,19,27,28,96.4,484,84,12,12,100.0,12,12,100.0,3,3,100.0,0,0.0,0.0,1,3,0,0,5
9,Youri Tielemans,8.0,be BEL,DM,25-233,90,60,81,74.1,1045,417,28,34,82.4,28,33,84.8,4,12,33.3,0,0.1,0.1,1,8,0,0,6
10,Luke Thomas,33.0,eng ENG,LB,21-199,90,54,66,81.8,850,233,25,27,92.6,28,31,90.3,1,5,20.0,0,0.1,0.1,1,4,1,1,5
11,Wout Faes,3.0,be BEL,CB,24-267,90,83,97,85.6,1563,423,26,30,86.7,50,53,94.3,7,13,53.8,0,0.1,0.1,1,2,1,0,4
12,Daniel Amartey,18.0,gh GHA,CB,28-005,90,74,81,91.4,1215,522,34,36,94.4,37,38,97.4,3,7,42.9,0,0.0,0.0,0,3,0,0,7
13,Timothy Castagne,27.0,be BEL,RB,27-021,90,55,67,82.1,787,292,34,39,87.2,18,20,90.0,2,3,66.7,0,0.0,0.0,1,5,0,0,5
14,Danny Ward,1.0,wls WAL,GK,29-187,90,25,35,71.4,562,346,8,9,88.9,12,12,100.0,5,14,35.7,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,508,627,81.0,8464,2713,240,272,88.2,234,261,89.7,30,67,44.8,0,0.4,0.9,6,33,5,3,44
