,num,joueur
0,,Gary Taylor-Fletcher
1,,Ian Evatt
2,,Alex Baptiste
3,,James Beattie
4,,Craig Cathcart
5,,Charlie Adam
6,,David Vaughan
7,,Elliot Grandin
8,,Brett Ormerod
9,,
10,,Paul Rachubka
