,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,20.0,nz NZL,FW,30-063,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
1,Allan Saint-Maximin,10.0,fr FRA,LW,24-333,90,1,0,0,1,0,1,3,33.3,2,0,0,0,1,2,0,0
2,Ryan Fraser,21.0,sct SCO,RW,27-349,81,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Jacob Murphy,23.0,eng ENG,RW,26-349,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Joelinton,7.0,br BRA,LM,25-178,90,7,1,1,5,1,3,7,42.9,4,4,1,3,2,9,0,0
5,Jonjo Shelvey,8.0,eng ENG,CM,29-346,90,1,0,0,1,0,1,2,50.0,1,1,0,1,2,3,0,0
6,Joe Willock,28.0,eng ENG,RM,22-172,89,4,2,0,3,1,2,5,40.0,3,1,1,0,1,5,0,0
7,Bruno Guimarães,39.0,br BRA,RM,24-084,1,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
8,Matt Targett,13.0,eng ENG,LB,26-143,90,1,0,0,1,0,0,2,0.0,2,1,0,1,2,3,3,0
9,Fabian Schär,5.0,ch SUI,CB,30-050,90,0,0,0,0,0,0,0,,0,3,3,0,3,3,2,0
10,Jamaal Lascelles,6.0,eng ENG,CB,28-089,90,0,0,0,0,0,0,0,,0,1,1,0,5,5,5,0
11,Kieran Trippier,15.0,eng ENG,RB,31-142,89,5,2,2,2,1,2,3,66.7,1,2,0,2,1,6,1,0
12,Javier Manquillo,19.0,es ESP,RB,27-279,1,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
13,Martin Dúbravka,1.0,sk SVK,GK,33-024,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,21,7,3,15,3,10,24,41.7,14,16,6,10,17,38,12,0
