,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ivan Toney,17.0,eng ENG,FW,26-364,90,31,31,0,0,0,0,2,0,0,0,0,0,16,0,4
1,Kevin Schade,9.0,de GER,"LW,RW",21-108,64,19,19,0,0,0,0,0,0,0,0,0,0,11,0,3
2,Yoane Wissa,11.0,cd COD,"RW,FW",26-193,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Bryan Mbeumo,19.0,cm CMR,"RW,LW",23-220,77,18,15,3,2,0,1,5,0,1,1,0,0,13,0,1
4,Pontus Jansson,18.0,se SWE,"CB,LW",32-030,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Vitaly Janelt,27.0,de GER,LM,24-309,44,13,13,0,0,0,0,1,0,0,0,0,0,9,0,1
6,Frank Onyeka,15.0,ng NGA,"RM,CM",25-073,46,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1
7,Christian Nørgaard,6.0,dk DEN,CM,29-005,90,38,35,2,1,0,0,1,0,0,0,0,0,30,1,1
8,Mathias Jensen,8.0,dk DEN,"RM,LM",27-073,77,21,12,9,3,0,0,1,4,2,0,0,0,16,0,1
9,Mikkel Damsgaard,24.0,dk DEN,"CM,LM",22-255,13,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
10,Rico Henry,3.0,eng ENG,LB,25-250,90,29,23,6,0,0,0,0,6,0,0,0,0,16,0,3
11,Ben Mee,16.0,eng ENG,CB,33-175,90,41,34,7,3,0,0,0,4,0,0,0,0,28,0,0
12,Ethan Pinnock,5.0,jm JAM,CB,29-290,90,26,26,0,0,0,0,0,0,0,0,0,0,23,0,0
13,Aaron Hickey,2.0,sct SCO,RB,20-278,90,21,18,3,0,0,0,1,3,0,0,0,0,11,0,1
14,David Raya,1.0,es ESP,GK,27-181,90,48,32,16,6,0,0,0,0,0,0,0,0,29,0,0
15,15 Players,,,,,990,321,274,46,15,0,1,11,17,3,1,0,0,208,1,17
