,num,joueur
0,,Matt Gilks
1,,Luke Varney
2,,Neal Eardley
3,,Stephen Crainey
4,,Gary Taylor-Fletcher
5,,Ian Evatt
6,,Craig Cathcart
7,,Keith Southern
8,,Charlie Adam
9,,David Vaughan
10,,DJ Campbell
