,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Emmanuel Dennis,25.0,ng NGA,FW,24-355,78,20,27,74.1,318,69,12,14,85.7,4,7,57.1,3,3,100.0,1,0.1,0.1,2,0,1,0,3
1,Taiwo Awoniyi,9.0,ng NGA,FW,25-085,12,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Brennan Johnson,20.0,wls WAL,"FW,RW",21-166,90,13,22,59.1,138,11,11,13,84.6,2,2,100.0,0,4,0.0,0,0.1,0.1,1,0,0,0,0
3,Morgan Gibbs-White,10.0,eng ENG,"AM,RB",22-282,90,28,38,73.7,427,154,14,15,93.3,10,12,83.3,3,10,30.0,0,0.4,0.3,3,1,1,0,3
4,Cheikhou Kouyaté,21.0,sn SEN,LM,32-319,65,15,18,83.3,214,51,9,11,81.8,5,6,83.3,1,1,100.0,0,0.2,0.1,1,1,0,0,1
5,Lewis O'Brien,14.0,eng ENG,"LM,DM,CM",24-022,25,13,17,76.5,203,49,7,8,87.5,5,6,83.3,1,3,33.3,0,0.0,0.0,0,4,1,0,2
6,Remo Freuler,23.0,ch SUI,CM,30-204,78,43,53,81.1,739,242,15,16,93.8,25,26,96.2,2,8,25.0,0,0.1,0.1,1,4,0,0,7
7,Jesse Lingard,11.0,eng ENG,"LW,LM",29-325,12,5,7,71.4,86,1,2,4,50.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
8,Ryan Yates,22.0,eng ENG,"RM,DM",24-349,90,27,35,77.1,469,70,8,9,88.9,15,18,83.3,2,3,66.7,0,0.0,0.0,0,4,0,0,5
9,Neco Williams,7.0,wls WAL,LB,21-206,90,37,54,68.5,650,264,17,17,100.0,16,22,72.7,4,13,30.8,0,0.2,0.1,1,1,1,1,1
10,Scott McKenna,26.0,sct SCO,CB,25-358,90,43,50,86.0,904,382,8,9,88.9,27,27,100.0,6,12,50.0,0,0.0,0.0,0,2,0,0,6
11,Steve Cook,3.0,eng ENG,CB,31-200,89,37,48,77.1,832,182,7,9,77.8,24,28,85.7,5,10,50.0,0,0.0,0.0,0,4,1,0,5
12,Sam Surridge,16.0,eng ENG,LW,24-100,1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
13,Serge Aurier,24.0,ci CIV,"RB,CB",29-316,90,49,70,70.0,926,366,23,30,76.7,18,25,72.0,8,11,72.7,0,0.1,0.1,1,5,2,2,6
14,Dean Henderson,1.0,eng ENG,GK,25-238,90,16,35,45.7,621,478,2,2,100.0,5,5,100.0,9,28,32.1,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,346,476,72.7,6527,2319,135,158,85.4,159,188,84.6,44,106,41.5,1,1.2,0.9,10,26,7,3,39
