,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Romelu Lukaku,9.0,be BEL,FW,28-230,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
1,Callum Hudson-Odoi,20.0,eng ENG,AM,21-052,66,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0
2,N'Golo Kanté,7.0,fr FRA,AM,30-275,24,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
3,Mason Mount,19.0,eng ENG,AM,22-353,90,4,2,3,1,0,2,3,66.7,1,1,0,1,2,6,0,0
4,Jorginho,5.0,it ITA,CM,30-009,90,7,6,3,4,0,1,3,33.3,2,0,0,0,0,7,3,0
5,Mateo Kovačić,8.0,hr CRO,CM,27-237,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0
6,Reece James,24.0,eng ENG,WB,22-021,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
7,Marcos Alonso,3.0,es ESP,WB,31-001,64,2,1,0,2,0,1,3,33.3,2,1,0,1,0,2,1,0
8,Christian Pulisic,10.0,us USA,WB,23-102,90,2,2,2,0,0,1,5,20.0,4,3,0,3,0,2,0,0
9,Antonio Rüdiger,2.0,de GER,CB,28-301,90,1,1,0,0,1,0,1,0.0,1,2,2,0,0,1,2,0
10,Andreas Christensen,4.0,dk DEN,CB,25-263,45,1,1,1,0,0,0,0,,0,1,1,0,2,3,2,0
11,Trevoh Chalobah,14.0,eng ENG,CB,22-177,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0
12,César Azpilicueta,28.0,es ESP,CB,32-123,90,3,1,1,2,0,1,1,100.0,0,0,0,0,3,6,5,0
13,Edouard Mendy,16.0,sn SEN,GK,29-303,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
14,14 Players,,,,,990,23,15,12,10,1,7,21,33.3,14,11,4,7,10,33,25,0
