,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Callum Wilson,13.0,eng ENG,FW,26-012,90,0,0,0,2,1,0,0,0,0,0,0,0,3,2,4,33.3
1,Lys Mousset,31.0,fr FRA,FW,22-031,66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.3
2,Joshua King,17.0,no NOR,"LM,FW",26-055,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
3,Junior Stanislas,19.0,eng ENG,LM,28-105,75,0,0,0,0,0,0,4,0,2,0,0,0,8,0,1,0.0
4,Jermain Defoe,18.0,eng ENG,FW,35-155,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Dan Gosling,4.0,eng ENG,CM,28-038,90,1,0,0,4,3,0,2,3,1,0,0,0,12,3,0,100.0
6,Lewis Cook,16.0,eng ENG,CM,21-036,90,0,0,0,1,0,0,0,0,2,0,0,0,8,0,1,0.0
7,Adam Smith,15.0,eng ENG,"RM,LB",26-316,90,0,0,0,1,1,0,1,1,2,0,0,0,7,0,1,0.0
8,Charlie Daniels,11.0,eng ENG,LB,31-185,66,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0.0
9,Jordon Ibe,33.0,eng ENG,RM,22-093,24,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,
10,Nathan Aké,5.0,nl NED,CB,23-021,90,0,0,0,1,0,0,0,2,0,0,0,0,3,4,0,100.0
11,Steve Cook,3.0,eng ENG,CB,26-326,90,0,0,0,0,1,0,0,3,1,0,0,0,5,1,0,100.0
12,Simon Francis,2.0,eng ENG,RB,33-023,90,0,0,0,0,1,0,1,3,4,0,0,0,6,2,3,40.0
13,Asmir Begović,27.0,ba BIH,GK,30-264,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,10,7,0,10,13,13,0,0,0,58,13,14,48.1
