,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2013-12-15,,Premier League,Matchweek 16,Sun,Home,D,1,1,Swansea City,,"26,876",,4-4-2,Michael Oliver,https://fbref.com/en/matches/b0eaeb2a/Norwich-City-Swansea-City-December-15-2013-Premier-League,
16,2013-12-21,,Premier League,Matchweek 17,Sat,Away,D,0,0,Sunderland,,"37,778",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/a3dba4fe/Sunderland-Norwich-City-December-21-2013-Premier-League,
17,2013-12-26,,Premier League,Matchweek 18,Thu,Home,L,1,2,Fulham,,"26,811",,4-4-2,Jon Moss,https://fbref.com/en/matches/44e166f9/Norwich-City-Fulham-December-26-2013-Premier-League,
18,2013-12-28,,Premier League,Matchweek 19,Sat,Home,L,0,1,Manchester Utd,,"26,851",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/454577e3/Norwich-City-Manchester-United-December-28-2013-Premier-League,
19,2014-01-01,,Premier League,Matchweek 20,Wed,Away,D,1,1,Crystal Palace,,"25,189",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/f6058f12/Crystal-Palace-Norwich-City-January-1-2014-Premier-League,
20,2014-01-11,,Premier League,Matchweek 21,Sat,Away,L,0,2,Everton,,"36,827",,4-4-2,Kevin Friend,https://fbref.com/en/matches/7a40de87/Everton-Norwich-City-January-11-2014-Premier-League,
21,2014-01-18,,Premier League,Matchweek 22,Sat,Home,W,1,0,Hull City,,"26,655",,4-4-2,Howard Webb,https://fbref.com/en/matches/5879a90b/Norwich-City-Hull-City-January-18-2014-Premier-League,
22,2014-01-28,,Premier League,Matchweek 23,Tue,Home,D,0,0,Newcastle Utd,,"26,762",,4-4-2,Chris Foy,https://fbref.com/en/matches/944e0420/Norwich-City-Newcastle-United-January-28-2014-Premier-League,
23,2014-02-01,,Premier League,Matchweek 24,Sat,Away,L,1,2,Cardiff City,,"26,748",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/9183dad8/Cardiff-City-Norwich-City-February-1-2014-Premier-League,
24,2014-02-08,,Premier League,Matchweek 25,Sat,Home,D,0,0,Manchester City,,"26,832",,4-5-1,Jon Moss,https://fbref.com/en/matches/6a02133c/Norwich-City-Manchester-City-February-8-2014-Premier-League,
25,2014-02-11,,Premier League,Matchweek 26,Tue,Away,L,0,2,West Ham,,"35,153",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/f758ce2a/West-Ham-United-Norwich-City-February-11-2014-Premier-League,
26,2014-02-23,,Premier League,Matchweek 27,Sun,Home,W,1,0,Tottenham,,"26,834",,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/22a2bf1c/Norwich-City-Tottenham-Hotspur-February-23-2014-Premier-League,
27,2014-03-02,,Premier League,Matchweek 28,Sun,Away,L,1,4,Aston Villa,,"30,303",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/0e41fb2a/Aston-Villa-Norwich-City-March-2-2014-Premier-League,
28,2014-03-08,,Premier League,Matchweek 29,Sat,Home,D,1,1,Stoke City,,"26,646",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/1ac1521a/Norwich-City-Stoke-City-March-8-2014-Premier-League,
29,2014-03-15,,Premier League,Matchweek 30,Sat,Away,L,2,4,Southampton,,"29,828",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/6485bd9b/Southampton-Norwich-City-March-15-2014-Premier-League,
30,2014-03-22,,Premier League,Matchweek 31,Sat,Home,W,2,0,Sunderland,,"26,654",,4-4-2,Phil Dowd,https://fbref.com/en/matches/019a9e51/Norwich-City-Sunderland-March-22-2014-Premier-League,
31,2014-03-29,,Premier League,Matchweek 32,Sat,Away,L,0,3,Swansea City,,"20,371",,4-4-2,Jon Moss,https://fbref.com/en/matches/7bf33c48/Swansea-City-Norwich-City-March-29-2014-Premier-League,
32,2014-04-05,,Premier League,Matchweek 33,Sat,Home,L,0,1,West Brom,,"26,859",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/828748cd/Norwich-City-West-Bromwich-Albion-April-5-2014-Premier-League,
33,2014-04-12,,Premier League,Matchweek 34,Sat,Away,L,0,1,Fulham,,"25,028",,4-1-2-1-2◆,Mike Dean,https://fbref.com/en/matches/00274080/Fulham-Norwich-City-April-12-2014-Premier-League,
34,2014-04-20,,Premier League,Matchweek 35,Sun,Home,L,2,3,Liverpool,,"26,857",,4-1-2-1-2◆,Andre Marriner,https://fbref.com/en/matches/e2d692bd/Norwich-City-Liverpool-April-20-2014-Premier-League,
35,2014-04-26,,Premier League,Matchweek 36,Sat,Away,L,0,4,Manchester Utd,,"75,208",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/ce657576/Manchester-United-Norwich-City-April-26-2014-Premier-League,
36,2014-05-04,,Premier League,Matchweek 37,Sun,Away,D,0,0,Chelsea,,"41,602",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/0dce51af/Chelsea-Norwich-City-May-4-2014-Premier-League,
37,2014-05-11,,Premier League,Matchweek 38,Sun,Home,L,0,2,Arsenal,,"26,848",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/b8aefa65/Norwich-City-Arsenal-May-11-2014-Premier-League,
