,num,joueur
0,,Nikola Žigić
1,,David Murphy
2,,Sebastian Larsson
3,,Barry Ferguson
4,,Keith Fahey
5,,Stephen Carr
6,,Lee Bowyer
7,,Roger Johnson
8,,Scott Dann
9,,
10,,Maik Taylor
