,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
20,2016-12-26,15:00 ,Premier League,Matchweek 18,Mon,Away,L,1,3,Manchester Utd,38,"75,325",Jermain Defoe,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a5dd1fc2/Manchester-United-Sunderland-December-26-2016-Premier-League,
21,2016-12-31,15:00 ,Premier League,Matchweek 19,Sat,Away,L,1,4,Burnley,54,"21,124",John O'Shea,4-2-3-1,Graham Scott,https://fbref.com/en/matches/89339d67/Burnley-Sunderland-December-31-2016-Premier-League,
22,2017-01-02,15:00 ,Premier League,Matchweek 20,Mon,Home,D,2,2,Liverpool,29,"46,494",John O'Shea,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/bb81b5a1/Sunderland-Liverpool-January-2-2017-Premier-League,
24,2017-01-14,15:00 ,Premier League,Matchweek 21,Sat,Home,L,1,3,Stoke City,51,"42,722",John O'Shea,4-2-3-1,Mike Dean,https://fbref.com/en/matches/61368ecb/Sunderland-Stoke-City-January-14-2017-Premier-League,
26,2017-01-21,15:00 ,Premier League,Matchweek 22,Sat,Away,L,0,2,West Brom,56,"24,380",John O'Shea,3-4-3,Craig Pawson,https://fbref.com/en/matches/8fe9f226/West-Bromwich-Albion-Sunderland-January-21-2017-Premier-League,
27,2017-01-31,19:45 ,Premier League,Matchweek 23,Tue,Home,D,0,0,Tottenham,28,"40,058",John O'Shea,3-5-2,Lee Mason,https://fbref.com/en/matches/0ce1d380/Sunderland-Tottenham-Hotspur-January-31-2017-Premier-League,
28,2017-02-04,15:00 ,Premier League,Matchweek 24,Sat,Away,W,4,0,Crystal Palace,35,"25,310",John O'Shea,3-5-1-1,Andre Marriner,https://fbref.com/en/matches/501e50db/Crystal-Palace-Sunderland-February-4-2017-Premier-League,
29,2017-02-11,15:00 ,Premier League,Matchweek 25,Sat,Home,L,0,4,Southampton,46,"39,931",John O'Shea,3-5-1-1,Paul Tierney,https://fbref.com/en/matches/d08accdc/Sunderland-Southampton-February-11-2017-Premier-League,
30,2017-02-25,15:00 ,Premier League,Matchweek 26,Sat,Away,L,0,2,Everton,37,"39,595",John O'Shea,4-5-1,Stuart Attwell,https://fbref.com/en/matches/d28fd5fd/Everton-Sunderland-February-25-2017-Premier-League,
31,2017-03-05,16:00 ,Premier League,Matchweek 27,Sun,Home,L,0,2,Manchester City,29,"41,107",John O'Shea,4-5-1,Martin Atkinson,https://fbref.com/en/matches/5677c7ef/Sunderland-Manchester-City-March-5-2017-Premier-League,
32,2017-03-18,15:00 ,Premier League,Matchweek 29,Sat,Home,D,0,0,Burnley,44,"41,518",John O'Shea,4-3-3,Robert Madley,https://fbref.com/en/matches/6c231d40/Sunderland-Burnley-March-18-2017-Premier-League,
33,2017-04-01,15:00 ,Premier League,Matchweek 30,Sat,Away,L,0,1,Watford,44,"20,805",John O'Shea,4-2-3-1,Lee Probert,https://fbref.com/en/matches/3e6fe70c/Watford-Sunderland-April-1-2017-Premier-League,
34,2017-04-04,19:45 ,Premier League,Matchweek 31,Tue,Away,L,0,2,Leicester City,46,"31,757",Lee Cattermole,4-1-3-2,Graham Scott,https://fbref.com/en/matches/490bad74/Leicester-City-Sunderland-April-4-2017-Premier-League,
35,2017-04-09,13:30 ,Premier League,Matchweek 32,Sun,Home,L,0,3,Manchester Utd,30,"43,779",Lee Cattermole,4-1-3-2,Craig Pawson,https://fbref.com/en/matches/7c9edf09/Sunderland-Manchester-United-April-9-2017-Premier-League,
36,2017-04-15,15:00 ,Premier League,Matchweek 33,Sat,Home,D,2,2,West Ham,47,"40,168",John O'Shea,4-3-3,Andre Marriner,https://fbref.com/en/matches/d2d95c8f/Sunderland-West-Ham-United-April-15-2017-Premier-League,
37,2017-04-26,19:45 ,Premier League,Matchweek 28,Wed,Away,L,0,1,Middlesbrough,51,"30,742",John O'Shea,4-3-3,Mike Dean,https://fbref.com/en/matches/a6451560/Middlesbrough-Sunderland-April-26-2017-Premier-League,
38,2017-04-29,15:00 ,Premier League,Matchweek 35,Sat,Home,L,0,1,Bournemouth,41,"38,394",John O'Shea,4-1-3-2,Stuart Attwell,https://fbref.com/en/matches/89746408/Sunderland-Bournemouth-April-29-2017-Premier-League,
39,2017-05-06,15:00 ,Premier League,Matchweek 36,Sat,Away,W,2,0,Hull City,41,"22,480",John O'Shea,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/b2d5d309/Hull-City-Sunderland-May-6-2017-Premier-League,
40,2017-05-13,15:00 ,Premier League,Matchweek 37,Sat,Home,L,0,2,Swansea City,53,"38,781",John O'Shea,4-3-3,Andre Marriner,https://fbref.com/en/matches/e2f89704/Sunderland-Swansea-City-May-13-2017-Premier-League,
41,2017-05-16,19:45 ,Premier League,Matchweek 34,Tue,Away,L,0,2,Arsenal,37,"59,510",John O'Shea,3-5-2,Roger East,https://fbref.com/en/matches/d971823a/Arsenal-Sunderland-May-16-2017-Premier-League,
42,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,5,Chelsea,28,"41,618",John O'Shea,3-5-1-1,Niel Swarbrick,https://fbref.com/en/matches/2b149f28/Chelsea-Sunderland-May-21-2017-Premier-League,
