,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Danny Ings,20.0,eng ENG,FW,29-036,90,14,14,0,0,0,0,0,0,0,0,0,0,8,0,2
1,Anwar El Ghazi,21.0,nl NED,LM,26-117,90,31,30,1,0,1,0,3,1,0,0,0,0,26,0,1
2,Ashley Young,18.0,eng ENG,CM,36-050,78,22,20,2,0,0,0,1,1,0,0,0,0,14,0,1
3,Ollie Watkins,11.0,eng ENG,FW,25-241,12,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
4,Carney Chukwuemeka,33.0,eng ENG,CM,17-312,62,17,16,1,0,0,0,0,0,0,0,0,0,13,0,1
5,Marvelous Nakamba,19.0,zw ZIM,"CM,DM",27-221,28,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
6,Emi Buendía,10.0,ar ARG,RM,24-246,90,35,30,5,2,2,1,8,0,3,1,1,1,20,0,1
7,Douglas Luiz,6.0,br BRA,"DM,CM",23-111,90,38,38,0,0,0,0,0,0,0,0,0,0,31,0,0
8,Matt Targett,3.0,eng ENG,LB,25-344,90,79,61,17,5,0,1,5,12,0,0,0,0,50,1,3
9,Axel Tuanzebe,16.0,eng ENG,CB,23-287,90,36,35,1,1,0,0,1,0,0,0,0,0,28,0,0
10,Ezri Konsa,4.0,eng ENG,CB,23-309,88,29,27,2,2,0,0,0,0,0,0,0,0,24,0,0
11,Kortney Hause,30.0,eng ENG,CB,26-043,2,9,8,1,1,0,0,0,0,0,0,0,0,7,0,0
12,Matty Cash,2.0,pl POL,RB,24-021,90,49,44,5,2,0,1,3,3,0,0,0,0,34,0,2
13,Emiliano Martínez,1.0,ar ARG,GK,28-360,90,35,25,10,3,0,0,0,0,0,0,0,0,26,0,0
14,14 Players,,,,,990,408,362,45,16,3,3,21,17,3,1,1,1,293,1,11
