,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Dominic Calvert-Lewin,29.0,eng ENG,FW,20-289,53,11,15,73.3,83,18,5,8,62.5,1,1,100.0,0,0,,0,0.0,0.0,0,2,0,0,0
1,Oumar Niasse,19.0,sn SEN,FW,27-256,37,10,16,62.5,119,37,7,11,63.6,3,4,75.0,0,0,,1,0.4,0.1,2,1,0,0,1
2,Gylfi Sigurðsson,18.0,is ISL,"LW,AM",28-113,90,34,41,82.9,441,104,21,23,91.3,10,10,100.0,1,5,20.0,0,0.0,0.1,0,4,1,0,6
3,Aaron Lennon,12.0,eng ENG,RW,30-258,90,15,22,68.2,287,105,8,11,72.7,5,7,71.4,2,2,100.0,0,0.0,0.0,0,0,1,0,5
4,Idrissa Gana Gueye,17.0,sn SEN,"LM,DM",28-095,70,43,53,81.1,639,75,27,34,79.4,14,15,93.3,1,2,50.0,0,0.0,0.0,0,0,0,0,2
5,Yannick Bolasie,7.0,cd COD,"LW,DM",28-220,20,3,7,42.9,45,21,1,1,100.0,2,5,40.0,0,0,,0,0.0,0.0,0,1,1,0,1
6,Morgan Schneiderlin,2.0,fr FRA,"DM,CM",28-052,90,40,56,71.4,764,264,18,19,94.7,14,19,73.7,7,15,46.7,0,0.0,0.0,1,6,0,0,7
7,James McCarthy,16.0,ie IRL,RM,27-048,45,20,29,69.0,311,57,9,15,60.0,9,10,90.0,0,1,0.0,0,0.0,0.0,0,3,0,0,3
8,Wayne Rooney,10.0,eng ENG,"AM,DM",32-067,45,15,23,65.2,335,92,2,5,40.0,10,11,90.9,2,4,50.0,0,0.0,0.0,0,2,0,0,3
9,Cuco Martina,15.0,cw CUW,LB,28-096,90,41,55,74.5,728,311,19,21,90.5,14,19,73.7,7,14,50.0,0,0.1,0.1,1,3,2,1,6
10,Phil Jagielka,6.0,eng ENG,CB,35-135,90,39,52,75.0,845,263,12,12,100.0,19,26,73.1,8,14,57.1,0,0.0,0.0,0,1,0,0,3
11,Michael Keane,4.0,eng ENG,CB,24-353,90,41,53,77.4,865,269,10,12,83.3,25,28,89.3,6,13,46.2,0,0.0,0.0,0,1,0,0,2
12,Jonjoe Kenny,43.0,eng ENG,RB,20-290,90,32,48,66.7,666,203,11,14,78.6,15,17,88.2,6,13,46.2,0,0.0,0.0,0,2,0,0,3
13,Jordan Pickford,1.0,eng ENG,GK,23-298,90,31,49,63.3,1202,944,4,4,100.0,12,12,100.0,15,32,46.9,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,375,519,72.3,7330,2763,154,190,81.1,153,184,83.2,55,115,47.8,1,0.5,0.4,4,28,5,1,42
