,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Erling Haaland,9.0,no NOR,FW,22-087,90,13,17,76.5,149,36,7,9,77.8,4,6,66.7,0,0,,0,0.1,0.1,1,1,2,0,5
1,İlkay Gündoğan,8.0,de GER,"AM,CM",31-357,88,62,70,88.6,1054,287,24,28,85.7,29,32,90.6,6,6,100.0,0,0.3,0.2,3,6,3,0,12
2,Julián Álvarez,19.0,ar ARG,CM,22-258,2,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Kevin De Bruyne,17.0,be BEL,AM,31-110,90,29,45,64.4,637,271,9,14,64.3,15,21,71.4,5,8,62.5,0,0.3,0.6,3,5,5,1,10
4,Bernardo Silva,20.0,pt POR,"AM,CM",28-067,90,61,73,83.6,1070,278,29,34,85.3,26,31,83.9,4,5,80.0,0,0.0,0.0,0,7,1,0,11
5,Rodri,16.0,es ESP,CM,26-116,90,83,93,89.2,1723,563,23,25,92.0,46,50,92.0,13,16,81.3,0,0.1,0.0,2,12,1,0,9
6,Phil Foden,47.0,eng ENG,WB,22-141,90,63,78,80.8,1118,191,25,29,86.2,28,32,87.5,6,12,50.0,0,0.1,0.1,3,3,3,3,5
7,João Cancelo,7.0,pt POR,WB,28-142,90,34,45,75.6,554,196,17,23,73.9,14,15,93.3,3,5,60.0,0,0.0,0.0,0,0,2,0,2
8,Nathan Aké,6.0,nl NED,CB,27-240,90,117,129,90.7,2041,832,51,55,92.7,59,62,95.2,6,9,66.7,0,0.0,0.1,0,11,0,0,12
9,Rúben Dias,3.0,pt POR,CB,25-155,90,97,106,91.5,1757,741,31,32,96.9,60,62,96.8,4,10,40.0,0,0.0,0.0,0,3,0,0,4
10,Manuel Akanji,25.0,ch SUI,CB,27-089,90,48,54,88.9,863,228,19,21,90.5,26,28,92.9,3,4,75.0,0,0.0,0.0,0,5,0,0,6
11,Ederson,31.0,br BRA,GK,29-060,90,39,40,97.5,842,553,12,12,100.0,17,17,100.0,10,11,90.9,0,0.0,0.0,0,0,0,0,0
12,12 Players,,,,,990,646,751,86.0,11808,4176,247,282,87.6,324,357,90.8,60,86,69.8,0,0.9,1.2,12,53,17,4,76
