,num,joueur
0,,Richard Stearman
1,,Christophe Berra
2,,Jamie O'Hara
3,,Ronald Zubar
4,,George Elokobi
5,,Kevin Foley
6,,Nenad Milijaš
7,,Matthew Jarvis
8,,Karl Henry
9,,
10,,Marcus Hahnemann
